Wavelength,AREF_Mean,AREF_1,AREF_2,AREF_3,AREF_4,AREF_5,AREF_6,AREF_7,AREF_8,AREF_9,AREF_10,AREF_11,AREF_12,AREF_13,AREF_14,AREF_15,AREF_16,AREF_17,AREF_18,AREF_19,AREF_20,AREF_21,AREF_22,AREF_23,AREF_24,RREF_Mean,RREF_1,RREF_2,RREF_3,RREF_4,RREF_5,RREF_6,RREF_7,RREF_8,RREF_9,RREF_10,RREF_11,RREF_12,RREF_13,RREF_14,RREF_15,RREF_16,RREF_17
2.289,0.6319353012500001,0.64251041,0.68657476,0.62776786,0.65317136,0.72633982,0.60199004,0.66759944,0.83336252,0.79589814,0.74893069,0.57985663,0.56651604,0.45908734,0.44904771,0.43802115,0.54841876,0.60647023,0.53279084,0.63546365,0.62617034,0.64165342,0.54746532,0.73022318,0.82111758,0.6014615764705883,0.6740334,0.52779287,0.55276912,0.66905093,0.76323879,0.60248327,0.68262905,0.66786605,0.74921685,0.4908517,0.5456475,0.57279205,0.53250289,0.61102933,0.62943608,0.71784723,0.23565969
2.29,0.63191425125,0.64289641,0.68673122,0.62955475,0.65367615,0.72629809,0.60167813,0.66607171,0.83335292,0.79566699,0.74719757,0.57980251,0.56645405,0.45897219,0.44906801,0.43783313,0.54966176,0.60685188,0.53278118,0.63551015,0.62621081,0.6413092,0.54762852,0.73035753,0.82037717,0.6013938170588234,0.67405403,0.52777785,0.55276567,0.66904384,0.76311457,0.6024127,0.68243641,0.66775036,0.74898243,0.49077329,0.54555458,0.57273549,0.53247648,0.61102891,0.62937045,0.71772367,0.23569416
2.2909999,0.6318872254166666,0.64325172,0.68686646,0.63141578,0.65422904,0.72624063,0.60135067,0.66444141,0.83335626,0.7954272,0.74546605,0.5797469,0.56640607,0.45885208,0.44911239,0.43763104,0.55081487,0.60721892,0.53277922,0.63556629,0.62626475,0.64088398,0.54784375,0.73049027,0.81963766,0.6013230376470589,0.67406785,0.52776456,0.55276257,0.66903472,0.76298261,0.60234159,0.6822409,0.6676333,0.74872869,0.49068102,0.54545921,0.57268512,0.5324499,0.61103147,0.62930942,0.71759921,0.2357195
2.2920001,0.6318662216666667,0.64355743,0.68698376,0.63324875,0.6547752,0.72617471,0.60100329,0.66278106,0.83326,0.7951923,0.74381471,0.57983965,0.56646472,0.45875895,0.44917127,0.43757394,0.55182177,0.60756934,0.5327872,0.6356324,0.62632722,0.64040279,0.54809463,0.73061937,0.81893486,0.6012486247058824,0.67407143,0.52775329,0.55276006,0.66902345,0.7628426,0.6022678,0.68204361,0.66751498,0.74844962,0.4905749,0.54536206,0.57264125,0.53242302,0.61103672,0.62925404,0.71747303,0.23573476
2.293,0.6318390537499999,0.64379597,0.68708616,0.63495487,0.65526211,0.72610849,0.60063261,0.66116196,0.83313018,0.79495698,0.74231899,0.57997209,0.56656027,0.45866597,0.44923523,0.43755442,0.55262935,0.60790104,0.53280723,0.63570845,0.62639344,0.6398899,0.54836524,0.73074329,0.81830305,0.6011702423529411,0.67406285,0.52774405,0.5527581,0.6690098,0.76269442,0.60218906,0.68184602,0.66739559,0.74814117,0.4904553,0.54526424,0.57260382,0.5323956,0.61104429,0.62920499,0.71734446,0.23574036
2.2939999,0.6317824362500002,0.64395308,0.68717641,0.63644838,0.65564418,0.72605056,0.60023594,0.65964788,0.83288229,0.79459304,0.74104297,0.58006108,0.56659585,0.4585351,0.44929549,0.43747607,0.55319315,0.60821259,0.53284103,0.63579404,0.626459,0.63936716,0.54864109,0.73086095,0.81777114,0.6010878176470588,0.67404217,0.5277369,0.55275685,0.66899359,0.76253796,0.60210347,0.68164968,0.66727471,0.7478016,0.49032259,0.54516715,0.57257199,0.53236753,0.61105371,0.62916237,0.7172128,0.23573783
2.2950001,0.63171014375,0.64402008,0.68725675,0.63766295,0.65588677,0.72600859,0.59981275,0.65829229,0.83261871,0.79419243,0.74003398,0.58013219,0.56661761,0.45839888,0.44934437,0.43738791,0.55348206,0.60850292,0.53288978,0.63588774,0.62652063,0.63885224,0.54891008,0.73097205,0.81735969,0.6010015317647059,0.67401141,0.52773166,0.55275607,0.66897476,0.76237351,0.60200953,0.68145591,0.66715205,0.74743134,0.49017695,0.5450722,0.57254457,0.53233874,0.61106461,0.62912583,0.71707755,0.23572935
2.296,0.6316023370833334,0.64399546,0.68732834,0.63855791,0.65596998,0.7259891,0.59936517,0.65713513,0.83231837,0.79371119,0.73931682,0.58013034,0.56646556,0.45816153,0.44937563,0.43718654,0.55348325,0.60877192,0.53295374,0.63598704,0.62657601,0.63835782,0.54916334,0.73107743,0.81707847,0.6009118088235293,0.67397362,0.52772808,0.55275583,0.66895324,0.76220155,0.60190648,0.68126541,0.667027,0.74703306,0.49001864,0.54498088,0.57251996,0.53230917,0.61107695,0.62909496,0.7169385,0.23571742
2.2969999,0.6314760570833333,0.64388591,0.68739164,0.63912308,0.65589088,0.72599638,0.59889805,0.65619957,0.83202034,0.79322261,0.73889005,0.58010781,0.56623238,0.45788634,0.44938472,0.43693647,0.55320436,0.60902029,0.53303248,0.63608819,0.62662435,0.63789022,0.54939556,0.73117936,0.81692433,0.6008191664705883,0.67393249,0.52772599,0.55275601,0.66892904,0.76202327,0.60179383,0.68107814,0.66689897,0.74661034,0.48984763,0.54489422,0.57249647,0.53227919,0.6110909,0.62906933,0.71679544,0.23570457
2.2980001,0.63134529,0.64370543,0.68744606,0.63937467,0.65566117,0.7260322,0.59841889,0.65549445,0.83171391,0.7926169,0.73872942,0.58014703,0.56605965,0.45768306,0.44936851,0.43671823,0.55267131,0.60924965,0.53312463,0.63618636,0.62666607,0.63745016,0.54960483,0.73128116,0.81688321,0.6007241035294117,0.67389137,0.52772492,0.55275655,0.6689024,0.76184011,0.60167134,0.680893,0.66676718,0.74616736,0.48966375,0.54481316,0.57247239,0.53224891,0.61110699,0.62904888,0.71664828,0.23569317
2.299,0.6312046633333334,0.64347357,0.68749052,0.63934827,0.65530384,0.72609597,0.59793741,0.65501863,0.83137316,0.79190665,0.73879367,0.58020234,0.56590724,0.45750535,0.44932503,0.43649197,0.55192393,0.60946214,0.53322822,0.63627565,0.62670243,0.63703489,0.54979146,0.73138696,0.81693262,0.6006272123529413,0.67385256,0.52772468,0.5527575,0.66887379,0.7616545,0.60153872,0.68070817,0.66663104,0.74570858,0.489467,0.54473794,0.57244635,0.53221893,0.61112624,0.6290341,0.71649736,0.23568515
2.3,0.6310497358333332,0.64321303,0.6875236,0.63909143,0.65484846,0.72618532,0.59746414,0.654764,0.8310405,0.79116762,0.73903126,0.58022076,0.5656758,0.45724308,0.4492529,0.43623242,0.55100971,0.60966039,0.53334111,0.63634998,0.62673521,0.63663888,0.54995733,0.73150158,0.81704515,0.6005289129411766,0.67381716,0.52772492,0.55275899,0.66884392,0.76146936,0.60139549,0.68052107,0.66648972,0.74523813,0.48925716,0.54466879,0.57241702,0.53218961,0.61114973,0.62902564,0.71634281,0.235682
2.3010001,0.6308887012500001,0.64294773,0.68754357,0.63865721,0.65432763,0.72629666,0.59701008,0.65471923,0.83073181,0.79041731,0.73938626,0.5802229,0.56539476,0.4569234,0.44915113,0.43596032,0.54997987,0.60984701,0.5334608,0.63640285,0.62676656,0.6362555,0.55010509,0.73162973,0.81719142,0.6004296047058824,0.67378545,0.52772522,0.55276108,0.66881382,0.76128805,0.60124105,0.68032873,0.66634238,0.7447598,0.48903418,0.54460561,0.57238358,0.53216147,0.6111787,0.62902439,0.71618521,0.23568456
2.302,0.6307397791666667,0.6427021,0.687549,0.63810056,0.65377527,0.72642601,0.5965867,0.65487158,0.83055508,0.78980392,0.73980176,0.58023465,0.56510431,0.4565745,0.44901875,0.43569303,0.54888701,0.61002481,0.53358477,0.63642812,0.62679851,0.63587868,0.55023754,0.73177624,0.8173418,0.600329797647059,0.67375696,0.52772546,0.55276388,0.66878462,0.76111478,0.60107499,0.68012828,0.66618854,0.74427789,0.48879808,0.54454845,0.57234561,0.53213501,0.61121428,0.62903118,0.71602541,0.23569314
2.303,0.6306093458333334,0.64249891,0.68753868,0.63747531,0.65322483,0.72656983,0.5962047,0.65520662,0.83051187,0.78933501,0.74022377,0.58028418,0.56482029,0.45621043,0.44885477,0.43544808,0.54778129,0.61019659,0.53371078,0.63642007,0.62683296,0.63550323,0.55035776,0.73194528,0.81746906,0.6002300023529411,0.67373133,0.52772528,0.5527674,0.66875786,0.76095384,0.60089737,0.67991698,0.66602749,0.74379665,0.48854887,0.54449743,0.57230312,0.53211063,0.61125714,0.62904662,0.71586442,0.23570761
2.3039999,0.6304854316666666,0.64235836,0.68751228,0.63683206,0.65270847,0.72672552,0.59587371,0.65570772,0.83042938,0.78887635,0.74060488,0.58033925,0.56456208,0.45584038,0.44865814,0.43517873,0.54670906,0.61036521,0.53383672,0.63637441,0.62687141,0.63512683,0.55046892,0.73213989,0.8175506,0.6001309241176471,0.6737085,0.52772456,0.55277157,0.66873503,0.76080984,0.60070902,0.67969251,0.66585875,0.74332106,0.48828644,0.54445297,0.57225668,0.5320887,0.61130756,0.62907082,0.71570414,0.23572756
2.3050001,0.6303640995833332,0.64229572,0.68747079,0.63621581,0.65225613,0.72689116,0.59560198,0.65635502,0.83025128,0.78838372,0.7409088,0.58037442,0.56431699,0.45545402,0.44842738,0.43486822,0.54570901,0.61053348,0.533961,0.636289,0.62691468,0.63475186,0.5505746,0.7323612,0.81757212,0.6000334500000001,0.67368883,0.52772307,0.55277616,0.66871762,0.76068723,0.60051167,0.67945313,0.66568196,0.7428571,0.48801047,0.54441583,0.57220751,0.53206956,0.6113655,0.62910324,0.71554732,0.23575245
2.306,0.6302587433333334,0.6423198,0.68741691,0.63566428,0.65189475,0.72706497,0.59539533,0.65712327,0.83005595,0.7878682,0.7411145,0.5804702,0.56410891,0.45504516,0.44816086,0.43457863,0.54481071,0.610704,0.53408235,0.63616467,0.62696266,0.63438737,0.55067849,0.73260754,0.81753033,0.5999388170588237,0.67367303,0.52772087,0.55278093,0.66870713,0.76059037,0.60030812,0.67919827,0.66549712,0.74241251,0.48772073,0.54438704,0.57215744,0.53205359,0.61143041,0.62914282,0.71539783,0.23578168
2.3069999,0.6301792141666666,0.64243215,0.68735552,0.63520646,0.65164769,0.72724521,0.59525716,0.65798241,0.8298744,0.78735369,0.74121797,0.58066064,0.56397218,0.4546186,0.4478564,0.43434584,0.54403204,0.6108796,0.53420049,0.63600546,0.62701404,0.6340493,0.55078477,0.73287457,0.81743455,0.5998483905882352,0.67366171,0.52771795,0.55278563,0.66870481,0.76052284,0.60010141,0.67892778,0.66530424,0.74199653,0.48741642,0.54436779,0.57210898,0.53204113,0.61150217,0.62918782,0.71526074,0.23581469
2.3080001,0.6301178441666667,0.64262784,0.68729317,0.63486362,0.65153521,0.72742885,0.59518856,0.65889776,0.82970363,0.78691536,0.74123037,0.58080018,0.56381291,0.45418489,0.44751149,0.43407184,0.54338098,0.61106294,0.53431553,0.63581836,0.62706679,0.63375992,0.5508979,0.73315525,0.81730491,0.599763762352941,0.67365539,0.52771461,0.55278999,0.6687116,0.76048762,0.59989458,0.67864269,0.66510361,0.7416203,0.48709673,0.54435921,0.57206511,0.53203255,0.61158115,0.6292358,0.71514231,0.23585071
2.309,0.6300735141666666,0.64289701,0.6872378,0.63465166,0.65157521,0.72761154,0.59518898,0.65983033,0.82955974,0.78664184,0.7411741,0.5808301,0.56359571,0.45371774,0.44712353,0.43367553,0.54285884,0.61125672,0.53442788,0.63561261,0.62711793,0.63354665,0.55102253,0.73344034,0.81717002,0.599686663529412,0.67365432,0.52771109,0.5527938,0.66872805,0.76048666,0.59969014,0.67834508,0.66489589,0.74129689,0.48676103,0.54436219,0.57202923,0.53202814,0.61166829,0.6292842,0.71504968,0.2358886
2.3099999,0.6300698570833333,0.64322698,0.68719816,0.63458288,0.65178412,0.72778785,0.59525675,0.66074002,0.829512,0.78648663,0.74107832,0.58089,0.56342077,0.45327705,0.44668961,0.43333262,0.54246193,0.61146349,0.53453857,0.63539875,0.6271643,0.63343918,0.55116361,0.73371989,0.81706309,0.5996187417647058,0.67365849,0.52770787,0.55279696,0.66875434,0.76052064,0.59948939,0.67803764,0.66468203,0.74104017,0.48640892,0.54437733,0.57200485,0.53202802,0.61176503,0.62933016,0.71499008,0.23592669
2.3110001,0.6301268345833334,0.64360398,0.68718332,0.63466769,0.65217757,0.72795182,0.59538984,0.66158581,0.82968032,0.78660345,0.74097514,0.58099985,0.56333083,0.45287022,0.44620678,0.43311128,0.54218453,0.61168599,0.53464836,0.63518763,0.62720251,0.63346845,0.55132592,0.73398328,0.81701946,0.5995614705882354,0.67366832,0.52770555,0.55279958,0.6687901,0.76058888,0.59929216,0.67772394,0.66446304,0.74086362,0.48604065,0.54440457,0.57199526,0.53203219,0.61187321,0.6293714,0.71496999,0.23596254
2.312,0.6302093199999999,0.64401335,0.6872021,0.63491511,0.65276921,0.72809792,0.59558564,0.66232735,0.82983243,0.78673387,0.7408973,0.58106244,0.56320608,0.45245245,0.44567284,0.43285859,0.54202026,0.6119265,0.53475833,0.63499027,0.62722927,0.63366431,0.55151415,0.73421985,0.81707406,0.5995160429411763,0.67368448,0.5277046,0.55280179,0.66883463,0.76068938,0.59909749,0.6774084,0.66424072,0.7407791,0.4856579,0.54444331,0.57200319,0.53204054,0.61199403,0.62940603,0.71499413,0.23599301
2.313,0.63032980875,0.64444131,0.68726289,0.63533193,0.65357041,0.72822249,0.59584105,0.66292787,0.830006,0.78698075,0.74087536,0.58105987,0.56305116,0.45212379,0.44508618,0.43259233,0.54196209,0.61218703,0.53486919,0.63481683,0.62724191,0.63405335,0.55173278,0.73442006,0.81725878,0.5994830270588235,0.67370802,0.52770531,0.5528037,0.66888672,0.7608186,0.59890342,0.67709571,0.6640169,0.74079424,0.48526341,0.54449207,0.57203054,0.53205252,0.61212784,0.62943333,0.71506459,0.23601454
2.3139999,0.6304926245833333,0.64487499,0.68737286,0.63592112,0.65458637,0.72832465,0.59615183,0.66335756,0.830257,0.78732514,0.74093562,0.58108699,0.56289744,0.45180097,0.44444719,0.43229997,0.54200292,0.61246884,0.53498179,0.63467556,0.62723887,0.63465512,0.55198538,0.73457611,0.8175987,0.5994624670588236,0.67374027,0.52770811,0.5528056,0.66894507,0.76097184,0.59870845,0.67679095,0.66379398,0.74091119,0.48486137,0.54454893,0.57207823,0.53206754,0.61227351,0.62945336,0.71517998,0.23602356
2.3150001,0.6307189595833333,0.64530367,0.68753701,0.63667953,0.65581352,0.72840637,0.59651226,0.66359788,0.83080542,0.78804761,0.74109656,0.58121079,0.56274766,0.45149183,0.44375935,0.43190739,0.5421353,0.61277175,0.53509647,0.63457185,0.62722033,0.63547713,0.55227441,0.7346831,0.81810784,0.5994537176470587,0.67378247,0.52771288,0.55280775,0.6690079,0.76114345,0.59851205,0.67649925,0.66357452,0.74112546,0.48445722,0.54461145,0.57214576,0.53208476,0.61242861,0.62946725,0.71533543,0.23601699
2.316,0.6309772408333333,0.64571899,0.68775725,0.6375947,0.65723425,0.72847241,0.59691387,0.66364604,0.83134687,0.78877109,0.74136621,0.58132541,0.56257999,0.4511764,0.44303098,0.43152952,0.54235148,0.6130935,0.53521317,0.63450712,0.62718922,0.63651025,0.55260038,0.73474044,0.81878424,0.5994555747058825,0.67383492,0.52771944,0.55281031,0.66907358,0.76132691,0.59831548,0.6762256,0.66336167,0.74142545,0.48405766,0.54467702,0.57223189,0.53210312,0.61258942,0.62947655,0.71552289,0.23599286
2.3169999,0.6312381550000001,0.64611578,0.68803269,0.63864505,0.65881777,0.72852927,0.59734595,0.66351658,0.83178324,0.78943306,0.74174112,0.58127505,0.56220287,0.45074081,0.44227478,0.43117604,0.54264319,0.61343014,0.53533155,0.63447827,0.62715125,0.63772786,0.55296206,0.734752,0.81960934,0.5994664276470589,0.67389679,0.52772731,0.55281347,0.6691404,0.76151568,0.59812212,0.67597437,0.66315883,0.74179363,0.48366955,0.54474312,0.57233423,0.53212172,0.61275208,0.62948334,0.71573192,0.23595071
2.3180001,0.6315212987500001,0.64649171,0.68835938,0.63980049,0.66052043,0.72858417,0.59779549,0.66323948,0.83221728,0.79011512,0.74220729,0.58120793,0.56182313,0.45028973,0.44150776,0.43081149,0.54300213,0.61377573,0.5354507,0.63447809,0.62711453,0.63908714,0.55335677,0.73472589,0.82054931,0.5994844435294118,0.67396593,0.52773589,0.55281729,0.66920686,0.76170355,0.59793717,0.67574924,0.66296935,0.74220806,0.48329964,0.54480749,0.5724501,0.5321396,0.61291295,0.62948966,0.71595103,0.23589173
2.319,0.6318781758333334,0.64684588,0.68873107,0.64102381,0.66228813,0.72864354,0.59824729,0.66285646,0.83282262,0.79121387,0.74274284,0.5813027,0.56175625,0.44999811,0.44075066,0.43061203,0.54341924,0.61412269,0.53556949,0.63449657,0.62708932,0.64053237,0.55377996,0.73467314,0.82155818,0.5995078241176471,0.67403871,0.52774435,0.55282187,0.66927165,0.76188469,0.59776741,0.6755532,0.66279691,0.74264473,0.48295432,0.54486859,0.57257634,0.53215605,0.61306953,0.62949741,0.71616858,0.23581867
2.3199999,0.6322402108333333,0.64717907,0.68914044,0.6422748,0.66406226,0.72871208,0.59868574,0.66241592,0.83340251,0.79230028,0.74332166,0.58138818,0.56167835,0.4497048,0.44002557,0.43041,0.54388571,0.61446291,0.53568655,0.63452178,0.62708676,0.64200187,0.55422693,0.73460674,0.82258415,0.5995349823529413,0.67411071,0.52775204,0.55282718,0.66933376,0.76205426,0.59761995,0.67538828,0.66264486,0.74308008,0.48263839,0.54492557,0.57270992,0.53217041,0.61322111,0.62950808,0.71637458,0.23573552
2.3210001,0.63255398,0.64749247,0.68957961,0.64351159,0.66578197,0.72879237,0.59909463,0.66196913,0.83347142,0.79286253,0.7439155,0.58134758,0.56151664,0.44952649,0.4393554,0.43020126,0.54439259,0.614788,0.53580058,0.63454121,0.62711847,0.64343089,0.55469239,0.73454034,0.82357246,0.5995646488235296,0.67417747,0.52775818,0.55283302,0.66939229,0.76220876,0.59750116,0.6752556,0.66251612,0.74349314,0.48235524,0.54497838,0.57284826,0.53218251,0.61336827,0.62952286,0.71656096,0.23564681
2.322,0.6328593408333333,0.64778733,0.69004011,0.64469188,0.66738588,0.72888434,0.59945786,0.66156763,0.83355117,0.7934401,0.74449545,0.5813098,0.56135917,0.44934925,0.43876329,0.42999229,0.5449307,0.61508924,0.53591025,0.63454223,0.62719584,0.64475405,0.55517077,0.73448771,0.82446784,0.5995958817647058,0.67423457,0.52776235,0.55283916,0.66944677,0.76234537,0.59741622,0.67515558,0.66241312,0.74386656,0.4821066,0.54502749,0.57298905,0.53219235,0.61351311,0.62954223,0.71672225,0.23555721
2.323,0.6331676008333333,0.64806485,0.69051349,0.64577627,0.66881752,0.72898585,0.59976083,0.66125983,0.83378702,0.79419297,0.74503452,0.58128548,0.56132084,0.44921479,0.43827051,0.42978227,0.54549098,0.61535871,0.53601432,0.63451308,0.62732911,0.64591104,0.55565673,0.73446196,0.82521945,0.5996279729411764,0.67427897,0.52776402,0.55284536,0.66949672,0.76246268,0.59736788,0.67508751,0.66233724,0.74418777,0.48189223,0.54507387,0.57313031,0.53220022,0.61365825,0.62956607,0.71685553,0.23547091
2.3239999,0.6334491916666667,0.64832592,0.69099104,0.64673007,0.67002845,0.72909325,0.59999114,0.66108769,0.83401495,0.7949481,0.74550873,0.58125633,0.56127685,0.4490754,0.43789566,0.4295668,0.54606438,0.61558932,0.53611225,0.63444376,0.62752634,0.64685029,0.55614513,0.73447466,0.82578409,0.5996603729411764,0.67430878,0.52776307,0.55285132,0.66954184,0.76256001,0.59735626,0.67504984,0.66228896,0.74444884,0.48171043,0.54511857,0.57327074,0.53220648,0.61380631,0.62959349,0.71696019,0.23539121
2.325,0.6336976883333334,0.64857078,0.69146377,0.64752704,0.67098433,0.72920245,0.60014063,0.66108167,0.83430588,0.79538369,0.74589998,0.5811969,0.56122601,0.4490478,0.43765214,0.42948732,0.54664189,0.6157757,0.5362041,0.63432741,0.6277917,0.6475355,0.55663109,0.73453474,0.826132,0.5996925329411765,0.6743235,0.52775949,0.55285668,0.66958189,0.7626372,0.59737909,0.67504007,0.66226739,0.74464619,0.4815582,0.54516244,0.57340902,0.53221178,0.61395931,0.62962288,0.71703738,0.23532055
2.326,0.6339152587500001,0.64879853,0.69192177,0.6481514,0.67166948,0.72930932,0.60020667,0.66125709,0.83463472,0.79583234,0.74619746,0.58114147,0.56118566,0.44902819,0.43754694,0.42942089,0.54721409,0.61591464,0.53629088,0.63416141,0.62812388,0.64795047,0.55710983,0.73464763,0.82625145,0.5997238605882352,0.6743238,0.52775347,0.55286127,0.66961676,0.76269448,0.59743202,0.67505473,0.66227072,0.74478006,0.48143202,0.54520595,0.57354414,0.53221673,0.61411786,0.62965184,0.71708935,0.23526043
2.3269999,0.6340875179166666,0.64900756,0.69235504,0.64860058,0.67208982,0.72941071,0.60019273,0.66161233,0.83476669,0.79596043,0.74639916,0.58119392,0.56122577,0.44900328,0.43757927,0.42944157,0.54777187,0.61600554,0.53637481,0.63394779,0.62851602,0.64810228,0.55757737,0.73481476,0.82615113,0.5997537005882353,0.67431134,0.52774525,0.55286485,0.66964638,0.76273233,0.59750921,0.67508948,0.66229594,0.74485397,0.48132831,0.54524904,0.57367516,0.53222185,0.61428136,0.62967777,0.7171191,0.23521157
2.3280001,0.6342259204166668,0.64919543,0.69275302,0.64888299,0.67227024,0.72950464,0.60010797,0.66213059,0.83486706,0.79604489,0.74651062,0.58126545,0.56127989,0.44898346,0.43774179,0.4294796,0.54830605,0.61604995,0.53645909,0.63369268,0.62895602,0.6480186,0.55803007,0.73503429,0.8258577,0.5997814670588235,0.67428845,0.52773523,0.55286723,0.66967076,0.76275134,0.59760422,0.67513973,0.66233957,0.74487412,0.48124424,0.54529136,0.5738014,0.53222764,0.61444789,0.6296981,0.71712953,0.23517413
2.329,0.63434247125,0.64935869,0.69310439,0.64901507,0.6722495,0.72959036,0.59996563,0.66278338,0.83496004,0.7960915,0.74654305,0.58146632,0.56140292,0.44899851,0.43802196,0.42950973,0.54880708,0.6160512,0.53654766,0.63340551,0.62942761,0.64774203,0.55846429,0.73530132,0.82541156,0.5998067217647058,0.67425823,0.52772397,0.55286843,0.66969007,0.76275182,0.59771073,0.67520064,0.66239786,0.74484849,0.4811784,0.54533213,0.57392198,0.53223449,0.61461467,0.62971067,0.71712363,0.23514806
2.3299999,0.6344241320833333,0.64949393,0.69339818,0.64901847,0.67207509,0.72966814,0.59978145,0.66353595,0.83498967,0.79607433,0.74651098,0.58164185,0.56149518,0.44898736,0.43840441,0.42949829,0.54926586,0.61601353,0.53664482,0.63309735,0.6299125,0.64732444,0.55887675,0.73560971,0.82486093,0.5998293352941177,0.67422396,0.52771175,0.55286831,0.6697045,0.76273435,0.59782356,0.67526793,0.66246742,0.74478626,0.48113135,0.54537064,0.57403648,0.53224254,0.61477864,0.62971407,0.71710372,0.23513322
2.3310001,0.6344750129166669,0.64959735,0.69362313,0.64891708,0.67179793,0.72973919,0.59957218,0.66435039,0.83496517,0.79599804,0.74643058,0.58167642,0.56154716,0.44901592,0.43887246,0.42945957,0.5496732,0.61594176,0.5367552,0.63278019,0.63039142,0.64682162,0.55926454,0.7359525,0.82425731,0.59984963,0.67418951,0.52769911,0.55286705,0.66971433,0.76269954,0.59793919,0.67533821,0.66254544,0.7446965,0.48110583,0.54540616,0.57414454,0.53225183,0.61493707,0.62970787,0.71707195,0.23512958
2.332,0.63451153125,0.64966553,0.69376868,0.64873552,0.67146981,0.72980487,0.59935498,0.66518766,0.83494025,0.79591221,0.74631804,0.58168823,0.56159425,0.4490597,0.43940842,0.42942357,0.5500201,0.61584091,0.53688323,0.63246632,0.63084483,0.64629018,0.55962431,0.73632205,0.8236531,0.599868354117647,0.67415863,0.52768636,0.55286473,0.66971993,0.76264811,0.59805608,0.6754095,0.66263026,0.74458724,0.48110694,0.54543829,0.57424593,0.53226233,0.61508787,0.62969273,0.71702969,0.2351374
2.3329999,0.6345578908333334,0.64969581,0.69382566,0.64849806,0.67114019,0.72986692,0.59914654,0.66601056,0.83482248,0.7956233,0.74618882,0.58189279,0.56170928,0.44931352,0.43999505,0.42964533,0.55029857,0.61571622,0.53703308,0.63216728,0.63125473,0.64578366,0.55995351,0.73671073,0.82309729,0.5998866758823529,0.67413467,0.52767378,0.55286145,0.6697216,0.76258111,0.59817499,0.67548144,0.66272157,0.74446464,0.48114136,0.54546684,0.57434088,0.53227389,0.6152302,0.6296699,0.71697801,0.23515716
2.3340001,0.6346100225,0.64968699,0.69378781,0.64822721,0.6708529,0.72992712,0.59896243,0.66678554,0.83469617,0.79529464,0.7460559,0.58216906,0.56186038,0.44964045,0.44061533,0.42995399,0.55050224,0.61557317,0.53720826,0.63189363,0.63160568,0.64534926,0.56024987,0.73711044,0.82263207,0.5999060394117647,0.67412001,0.52766144,0.5528574,0.6697197,0.76249993,0.59829897,0.67555535,0.66282022,0.74433196,0.48121715,0.54549187,0.57442957,0.53228623,0.61536461,0.62964135,0.7169174,0.23518951
2.335,0.6346953541666666,0.64964056,0.693654,0.6479435,0.67064255,0.72998738,0.59881628,0.66748446,0.83473265,0.7951774,0.74592829,0.58253169,0.56218898,0.45009279,0.44125241,0.43028322,0.55062747,0.61541754,0.53741086,0.63165414,0.6318863,0.64502352,0.56051189,0.73751199,0.82228863,0.5999279905882353,0.67411524,0.52764964,0.55285287,0.66971451,0.76240641,0.59843248,0.67563421,0.66292804,0.74418956,0.48134226,0.54551381,0.57451248,0.5322991,0.61549282,0.62960923,0.71684813,0.23523505
2.336,0.6347992829166668,0.6495617,0.69342959,0.64766353,0.67053086,0.73004961,0.59871906,0.66808808,0.83484274,0.79514772,0.74580985,0.58294022,0.56259912,0.45060727,0.44189063,0.43063012,0.55067444,0.61525583,0.53764153,0.63145459,0.63209152,0.6448276,0.56073946,0.7379055,0.82208222,0.5999539835294119,0.674119,0.5276382,0.5528481,0.6697064,0.76230252,0.59858096,0.67572224,0.66304761,0.74403542,0.48152399,0.54553324,0.57459015,0.53231227,0.61561769,0.62957573,0.71677017,0.23529403
2.3369999,0.6349179770833332,0.64945942,0.69312739,0.64740026,0.67052537,0.73011583,0.59867895,0.66858596,0.83488691,0.79515278,0.74569827,0.58332127,0.56314963,0.45119342,0.44251508,0.43106762,0.55064768,0.61509502,0.53789896,0.63129807,0.63222289,0.64476627,0.56093347,0.73828,0.82201093,0.5999851511764706,0.67412746,0.52762723,0.55284321,0.66969568,0.76219052,0.5987497,0.67582422,0.66318166,0.74386561,0.48176774,0.54555082,0.57466316,0.53232569,0.6157425,0.62954295,0.71668327,0.23536615
2.3380001,0.6350413620833334,0.64934629,0.6927669,0.64716327,0.67062092,0.73018777,0.5987013,0.66897619,0.83487022,0.79514605,0.74558598,0.58367074,0.56374758,0.4518021,0.44311172,0.43153864,0.55055517,0.61494249,0.53818029,0.63118488,0.63228774,0.64482939,0.56109625,0.73862356,0.82205725,0.600022254117647,0.67413521,0.52761644,0.5528385,0.6696828,0.76207268,0.59894317,0.6759451,0.66333282,0.74367547,0.48207659,0.54556733,0.57473212,0.53233922,0.61587071,0.62951273,0.71658707,0.23545036
2.339,0.6351307779166668,0.64923757,0.69237256,0.6469596,0.67080289,0.73026639,0.59878969,0.66926253,0.83470327,0.79481977,0.74546152,0.58381999,0.56413674,0.45237911,0.44366673,0.43201122,0.55040801,0.61480623,0.5384813,0.63111353,0.63229781,0.64499581,0.56123078,0.73892325,0.82219237,0.6000655723529412,0.67413592,0.52760577,0.55283403,0.66966832,0.76195145,0.59916389,0.67608887,0.66350287,0.74346125,0.48245037,0.54558337,0.57479769,0.53235298,0.61600506,0.62948662,0.71648151,0.23554476
