Wavelength,AREF_Mean,AREF_1,AREF_2,AREF_3,AREF_4,AREF_5,AREF_6,AREF_7,AREF_8,AREF_9,AREF_10,AREF_11,AREF_12,AREF_13,AREF_14,AREF_15,AREF_16,AREF_17,AREF_18,AREF_19,AREF_20,RREF_Mean,RREF_1,RREF_2,RREF_3,RREF_4,RREF_5,RREF_6,RREF_7,RREF_8,RREF_9,RREF_10,RREF_11,RREF_12,RREF_13
1.6160001,0.815155736,0.7955389,0.75019687,0.72943038,0.92285538,0.89294851,0.94786304,0.78639877,0.86075956,0.81797189,0.84084386,0.85571188,0.77525812,0.82382244,0.863231,0.75109422,0.74454379,0.82827663,0.747486,0.79790062,0.77098286,0.5829477169230769,0.46087193,0.47286344,0.56410408,0.61060327,0.63980418,0.61986375,0.63537675,0.63013262,0.62895757,0.59304214,0.66422647,0.5615592,0.49691492
1.617,0.8152953614999999,0.79581773,0.75017595,0.72961903,0.9228664,0.89313108,0.94787478,0.78638744,0.86093402,0.81813973,0.84099865,0.85571694,0.77540451,0.82402843,0.86311591,0.75132799,0.74484062,0.82876509,0.74778575,0.79788727,0.77108991,0.583164016923077,0.46130803,0.47311443,0.56440842,0.6108095,0.63990575,0.6200006,0.63551015,0.63023132,0.62910783,0.5932675,0.66432112,0.5618223,0.49732527
1.618,0.8154363544999998,0.79610407,0.75018358,0.72980589,0.92287654,0.89326531,0.94788545,0.78640187,0.86110824,0.81829536,0.84115267,0.85570723,0.77556956,0.82419121,0.86303592,0.75156516,0.74514395,0.82923102,0.74809361,0.79794323,0.77116722,0.5833785923076923,0.46173152,0.47337002,0.5647161,0.61101174,0.64000642,0.62013412,0.63564086,0.63032967,0.62925655,0.59349179,0.66441512,0.56208426,0.49773353
1.619,0.8155689595,0.79638684,0.75022274,0.72999263,0.92288601,0.89334124,0.94789547,0.78645009,0.86128205,0.81843978,0.84130609,0.85568577,0.77574998,0.82429433,0.86300129,0.7517271,0.74539518,0.82965899,0.74838084,0.79807764,0.77120513,0.58359145,0.46214345,0.47363058,0.56502718,0.61120999,0.64010644,0.62026429,0.63576877,0.6304276,0.62940395,0.59371418,0.66450834,0.56234467,0.49813941
1.62,0.815697694,0.79665542,0.75029314,0.73018122,0.92289495,0.89335406,0.947905,0.78653383,0.86145538,0.81857634,0.84145898,0.85565764,0.77593988,0.82432973,0.86301839,0.75187415,0.74563473,0.83003885,0.74866062,0.7982927,0.77119887,0.5838026607692307,0.46254528,0.47389629,0.56534183,0.61140466,0.64020568,0.62039095,0.63589364,0.63052499,0.6295504,0.59393418,0.66460049,0.56260347,0.49854273
1.6210001,0.815825079,0.79689968,0.75039017,0.73037404,0.92290366,0.89330477,0.94791448,0.78664792,0.86162812,0.81871063,0.84161162,0.85562938,0.77613109,0.8242991,0.86308891,0.7520293,0.74585128,0.83036673,0.74898845,0.79858303,0.77114922,0.5840120984615385,0.46293825,0.47416684,0.56565994,0.61159581,0.64030391,0.62051404,0.6360153,0.63062137,0.62969583,0.59415144,0.66469109,0.56286037,0.49894309
1.622,0.8159494875,0.79711068,0.75050569,0.73057395,0.92291212,0.89320022,0.9479242,0.78678012,0.86180013,0.8188498,0.84176391,0.85560918,0.7763136,0.82421345,0.86320978,0.75218689,0.74606586,0.83064544,0.74932647,0.79893577,0.77106249,0.5842194792307692,0.46332327,0.47444165,0.56598127,0.6117835,0.64040059,0.62063318,0.63613349,0.63071603,0.6298399,0.59436572,0.66477948,0.56311506,0.49934009
1.623,0.8160781145000001,0.79728156,0.75062877,0.73078394,0.92292058,0.8930524,0.94793427,0.78691345,0.86197162,0.81900185,0.84191591,0.85560519,0.77647686,0.82409126,0.86337346,0.75238824,0.74634129,0.8308838,0.74971586,0.79933232,0.77094966,0.5844245100000001,0.46370095,0.47472003,0.56630546,0.61196786,0.64049518,0.62074822,0.63624787,0.63080806,0.62998194,0.59457713,0.6648652,0.56336737,0.49973336
1.624,0.816204112,0.79740769,0.75074708,0.73100674,0.92292911,0.89287698,0.94794494,0.78702855,0.86214268,0.81917405,0.84206748,0.85562497,0.77661067,0.8239553,0.86356878,0.7525934,0.7466234,0.8310948,0.75011086,0.79975015,0.77082461,0.5846267176923077,0.46407142,0.47500104,0.56663215,0.6121487,0.64058727,0.62085855,0.6363579,0.63089663,0.63012099,0.59478569,0.66494769,0.56361693,0.50012237
1.625,0.816325899,0.79748732,0.75084859,0.73124456,0.92293775,0.89269161,0.94795614,0.78710747,0.86231345,0.81937152,0.84221846,0.85567421,0.77670711,0.82382864,0.86378223,0.75280052,0.7468847,0.83129334,0.75050235,0.80016583,0.77070218,0.5848257130769231,0.46443468,0.47528386,0.56696093,0.61232585,0.64067632,0.62096375,0.63646328,0.63098085,0.63025618,0.59499151,0.66502678,0.56386346,0.50050682
1.626,0.816444937,0.79752201,0.75092322,0.73149854,0.92294651,0.89251429,0.94796795,0.78713667,0.86248422,0.81959617,0.84236872,0.85575509,0.77676141,0.82373089,0.86399925,0.7530089,0.74714428,0.83149374,0.75089365,0.80055732,0.77059591,0.5850210615384616,0.46479064,0.47556761,0.56729144,0.612499,0.64076215,0.62106305,0.63656354,0.63106006,0.63038641,0.59519464,0.66510242,0.56410658,0.50088626
1.627,0.816565156,0.7975167,0.7509644,0.73176837,0.92295569,0.89236128,0.94798005,0.78711015,0.8626551,0.81984562,0.84251803,0.85586619,0.77677327,0.82367492,0.86420536,0.75321931,0.74744916,0.83170754,0.75130916,0.8009066,0.77051622,0.5852124338461538,0.46513933,0.47585154,0.56762362,0.61266774,0.64084488,0.62115586,0.63665843,0.63113362,0.63051087,0.59539485,0.66517448,0.56434596,0.50126046
1.628,0.816683677,0.79747927,0.75096971,0.73205233,0.92296553,0.89224565,0.94799238,0.78703064,0.86282605,0.82011288,0.84266627,0.85600179,0.77674705,0.82366508,0.86438751,0.75343037,0.74775982,0.83194238,0.75172806,0.80120158,0.77046919,0.5853996476923078,0.46548128,0.47613516,0.56795746,0.61283159,0.64092475,0.62124163,0.63674796,0.63120121,0.63062906,0.59559196,0.66524291,0.56458116,0.50162929
1.6289999,0.8167906355,0.79742026,0.7509414,0.73234707,0.92297643,0.89217663,0.94800472,0.78690964,0.86299694,0.82038701,0.84281337,0.85615236,0.77669162,0.82369685,0.86453474,0.75359881,0.74796981,0.83220088,0.75210184,0.80143631,0.77045602,0.58558261,0.46581709,0.47641814,0.56829298,0.61299026,0.64100212,0.62131989,0.63683218,0.63126272,0.63074082,0.59578562,0.66530764,0.56481189,0.50199258
1.63,0.8168942084999999,0.79735154,0.75088578,0.7326479,0.92298877,0.89215857,0.94801682,0.78676593,0.86316752,0.82065415,0.84295946,0.85630584,0.77661943,0.82375842,0.86463892,0.75376195,0.74816746,0.83248127,0.75246948,0.8016116,0.77047336,0.5857613753846154,0.46614799,0.47670037,0.56863034,0.61314332,0.64107752,0.62139034,0.63691151,0.63131821,0.63084632,0.59597546,0.66536826,0.56503779,0.50235045
1.631,0.8169899645,0.79728514,0.75081253,0.73294926,0.92300296,0.89219099,0.94802862,0.786623,0.86333758,0.82089961,0.8431046,0.85644889,0.77654493,0.82383311,0.86469519,0.75387716,0.74837583,0.8327781,0.75276387,0.80173361,0.77051431,0.5859360561538461,0.46647495,0.47698188,0.56896943,0.61329061,0.64115131,0.62145323,0.63698649,0.63136792,0.63094598,0.59616095,0.66542429,0.56525868,0.50270301
1.632,0.8170827005,0.79723185,0.7507332,0.73324496,0.92301935,0.89226872,0.94804013,0.7865054,0.86350656,0.82110953,0.84324896,0.85656899,0.77648288,0.82390296,0.86470181,0.75398725,0.74858499,0.83308363,0.75305033,0.80181295,0.77056956,0.5861068115384616,0.46679893,0.47726297,0.56931001,0.61343211,0.64122385,0.62150896,0.6370576,0.63141209,0.63104045,0.59634173,0.66547507,0.56547445,0.50305033
1.633,0.8171741985000001,0.7971999,0.7506597,0.73352891,0.92303813,0.89238232,0.94805127,0.78643525,0.8636744,0.82127339,0.84339291,0.85665613,0.77644652,0.82395226,0.86466068,0.75411665,0.74877363,0.8333897,0.75336027,0.80186284,0.77062911,0.5862738946153846,0.46712065,0.47754407,0.5696516,0.61356819,0.64129519,0.62155843,0.63712543,0.63145125,0.63113028,0.59651762,0.66552007,0.56568509,0.50339276
1.6339999,0.8172637944999999,0.79719394,0.75060338,0.7337957,0.92305917,0.89251894,0.9480623,0.78642917,0.86384076,0.82138544,0.84353656,0.85670429,0.7764461,0.8239702,0.86457664,0.75424868,0.74896169,0.83368886,0.75367337,0.80189735,0.77068335,0.5864374961538461,0.46744019,0.47782558,0.56999356,0.61369932,0.64136523,0.62160277,0.6371904,0.63148594,0.63121605,0.59668821,0.66555887,0.56589073,0.5037306
1.635,0.8173562889999999,0.79721475,0.75057334,0.7340408,0.92308223,0.89266324,0.94807327,0.7864964,0.86400551,0.82144547,0.8436802,0.85671216,0.77648783,0.82395291,0.86445749,0.75438714,0.7492137,0.83397591,0.75400871,0.80193019,0.77072453,0.5865979207692308,0.46775728,0.47810814,0.57033533,0.61382627,0.64143366,0.62164354,0.63725281,0.63151681,0.63129818,0.59685367,0.66559136,0.5660916,0.50406432
1.636,0.8174479739999999,0.79725909,0.75057584,0.73426139,0.92310685,0.89279902,0.94808429,0.78663772,0.86416876,0.82145917,0.84382385,0.85668337,0.77657354,0.82390362,0.8643133,0.75452572,0.74947023,0.83424807,0.75434554,0.80197316,0.77074695,0.5867553753846155,0.46807131,0.47839221,0.57067615,0.61395013,0.64150012,0.62168211,0.63731277,0.63154453,0.63137674,0.59701389,0.6656177,0.56628799,0.50439423
1.637,0.8175204635,0.79732072,0.75061387,0.73445618,0.92313248,0.89291084,0.94809544,0.78684616,0.86433047,0.82143706,0.84396756,0.8566258,0.77670097,0.82383162,0.86415553,0.75453341,0.74963027,0.83450586,0.75453228,0.80203503,0.77074772,0.5869101276923078,0.46838152,0.47867826,0.57101566,0.61407173,0.64156431,0.6217199,0.63737029,0.6315698,0.63145179,0.5971691,0.66563845,0.56648022,0.50472063
1.638,0.8175922625,0.79739153,0.75068659,0.73462611,0.92315876,0.89298582,0.94810665,0.78710824,0.86449087,0.82139289,0.84411114,0.85655016,0.77686465,0.82374978,0.86399633,0.75453258,0.74978423,0.83475244,0.75470924,0.8021211,0.77072614,0.5870624753846154,0.46868736,0.47896674,0.57135367,0.61419201,0.64162588,0.62175798,0.63742536,0.63159329,0.63152319,0.5973196,0.66565454,0.56666881,0.50504375
1.6390001,0.8176839284999999,0.79746324,0.7507897,0.73477441,0.92318523,0.89301556,0.94811779,0.7874065,0.86464995,0.82134187,0.84425455,0.85646868,0.77705669,0.82367182,0.86384743,0.75466174,0.75005668,0.83499354,0.75500727,0.80223221,0.77068371,0.5872126053846154,0.4689886,0.47925785,0.57169008,0.61431152,0.64168459,0.62179697,0.63747793,0.63161546,0.63159072,0.59746557,0.66566688,0.56685412,0.50536358
1.64,0.8177785329999999,0.79752862,0.75091553,0.73490614,0.92321157,0.89299768,0.94812846,0.78772163,0.86480784,0.82129848,0.84439749,0.85639292,0.77726871,0.82360911,0.86371928,0.75479668,0.75033438,0.83523625,0.75531149,0.80236495,0.77062345,0.5873607623076922,0.46928543,0.47955155,0.57202506,0.61443067,0.64174032,0.62183708,0.63752806,0.63163668,0.63165438,0.59760749,0.66567665,0.56703663,0.50567991
1.641,0.8178687779999999,0.79758328,0.75105375,0.73502868,0.92323792,0.89293653,0.94813836,0.78803521,0.8649646,0.82127458,0.84454,0.8563326,0.77749234,0.82356811,0.86362022,0.75489491,0.75056875,0.83548868,0.75555575,0.80251175,0.77054954,0.587507136923077,0.46957865,0.4798477,0.57235891,0.61454928,0.64179319,0.62187785,0.6375761,0.63165706,0.63171428,0.59774566,0.6656847,0.56721675,0.50599265
1.642,0.8179617460000003,0.7976259,0.75119191,0.73515075,0.92326427,0.89284337,0.94814694,0.78833115,0.86512011,0.82127833,0.84468192,0.85629433,0.77772045,0.82354909,0.86355609,0.75499278,0.75080252,0.83575869,0.75579792,0.8026616,0.7704668,0.587651836923077,0.46986917,0.48014569,0.57269168,0.614667,0.64184314,0.6219185,0.63762242,0.63167667,0.63177079,0.59788048,0.66569191,0.56739485,0.50630158
1.643,0.81805748,0.79765886,0.75131673,0.73528212,0.92329097,0.89273494,0.94815367,0.78859693,0.86527431,0.82131368,0.84482336,0.85628104,0.77794755,0.82354587,0.86352962,0.75513011,0.75099826,0.83605301,0.7560367,0.80280119,0.77038068,0.587794963076923,0.47015819,0.48044497,0.57302374,0.61478311,0.64189035,0.6219579,0.63766742,0.63169521,0.63182437,0.59801239,0.66569877,0.56757128,0.50660682
1.6440001,0.818156001,0.79768771,0.75141519,0.73543227,0.92331839,0.89263135,0.94815814,0.78882426,0.86542714,0.8213805,0.84496444,0.85629201,0.77816981,0.82354707,0.86354071,0.75526929,0.75119472,0.83637631,0.75627714,0.80291682,0.77029675,0.5879365892307692,0.47044677,0.48074466,0.5733552,0.61489695,0.64193487,0.62199509,0.63771176,0.63171244,0.63187575,0.59814173,0.66570574,0.56774604,0.50690866
1.645,0.8182597065000001,0.79772002,0.75147623,0.73560977,0.92334688,0.89255321,0.94815993,0.78900862,0.86557835,0.82147545,0.84510523,0.85632354,0.77838486,0.82353836,0.86358654,0.75540757,0.75147778,0.83673012,0.75649428,0.80299628,0.77022111,0.5880767584615385,0.47073576,0.48104399,0.57368582,0.61500776,0.64197695,0.62202913,0.63775605,0.63172811,0.63192576,0.59826887,0.66571295,0.56791914,0.50720757
1.646,0.8183646824999998,0.79776442,0.75149184,0.73582083,0.9233768,0.89251822,0.94815892,0.78914911,0.86572802,0.82159317,0.84524614,0.85636955,0.77859145,0.82350522,0.86366206,0.75554448,0.75175977,0.83711249,0.75670993,0.80303121,0.77016002,0.5882155930769231,0.47102579,0.48134241,0.57401562,0.61511505,0.64201665,0.62205976,0.63780069,0.63174206,0.63197523,0.59839427,0.66572046,0.56809026,0.50750446
1.647,0.818476579,0.79782927,0.75145853,0.73606849,0.92340833,0.89253819,0.94815505,0.78924733,0.86587596,0.82172757,0.84538728,0.8564226,0.77878875,0.8234359,0.86376035,0.75570834,0.75210184,0.83751667,0.75696236,0.80301857,0.7701202,0.5883532161538461,0.47131735,0.48163939,0.5743441,0.6152187,0.6420542,0.622087,0.63784629,0.63175434,0.63202482,0.59851825,0.66572833,0.56825894,0.5078001
1.648,0.8185887905,0.79792106,0.75137782,0.73635203,0.92344153,0.89261669,0.94814855,0.78930682,0.86602223,0.82187307,0.84552902,0.856475,0.77897596,0.82332367,0.8638736,0.75587296,0.75244689,0.83793211,0.75721616,0.80296218,0.77010846,0.5884898807692307,0.4716109,0.48193491,0.57467079,0.61531901,0.64208972,0.6221115,0.63789308,0.63176531,0.63207537,0.5986414,0.6657365,0.5684247,0.50809526
1.649,0.8186877595000001,0.79804397,0.75125659,0.73666674,0.92347616,0.8927483,0.94813991,0.78933233,0.86616671,0.82202518,0.84567153,0.85651982,0.77915186,0.82316828,0.86399311,0.75599134,0.75265837,0.83834404,0.75739652,0.8028729,0.77013153,0.5886258507692308,0.47190699,0.48222893,0.57499498,0.61541659,0.64212364,0.62213433,0.63794136,0.63177544,0.63212734,0.59876406,0.66574514,0.56858701,0.50839025
1.65,0.8187854025,0.79819876,0.7511062,0.73700416,0.92351186,0.89291883,0.94812977,0.78932941,0.86630946,0.82218117,0.845815,0.85655111,0.77931464,0.82297641,0.86411041,0.75610954,0.75286669,0.83873516,0.75757647,0.80276769,0.77019531,0.588761483076923,0.47220629,0.48252168,0.57531583,0.61551267,0.6421563,0.62215674,0.63799131,0.63178563,0.63218135,0.59888685,0.66575426,0.56874532,0.50868505
1.651,0.81888191,0.79838282,0.75094151,0.73735344,0.92354798,0.89310753,0.94811893,0.78930408,0.86645073,0.82234007,0.84595972,0.85656518,0.77946204,0.8227604,0.86421764,0.7562263,0.75306451,0.83908731,0.75777572,0.80266821,0.77030408,0.5888971846153848,0.47250974,0.48281339,0.57563287,0.61560851,0.64218825,0.62217999,0.63804305,0.63179678,0.63223761,0.59901023,0.66576415,0.56889945,0.50897938
1.652,0.8189766615,0.79858989,0.75077873,0.73770231,0.92358369,0.89329052,0.94810826,0.78926259,0.8665905,0.82250196,0.84610569,0.85656029,0.77959138,0.82253671,0.864308,0.75634319,0.7532649,0.83938402,0.75797343,0.8025974,0.77045977,0.5890333338461539,0.47281811,0.4831042,0.57594538,0.61570561,0.64222008,0.62220508,0.63809675,0.63181001,0.63229632,0.5991348,0.66577512,0.56904942,0.50927246
1.653,0.8190731855000001,0.79881072,0.75063294,0.73803902,0.92361838,0.89344448,0.94809854,0.78921169,0.86672926,0.8226679,0.8462531,0.85653752,0.77969992,0.82232302,0.86437672,0.7564615,0.75352794,0.8396129,0.75818098,0.80257678,0.7706604,0.5891703507692309,0.47313204,0.48339424,0.57625335,0.61580527,0.6422525,0.62223291,0.63815248,0.63182622,0.63235754,0.59926105,0.66578758,0.56919581,0.50956357
1.654,0.8191676735,0.79903346,0.75051618,0.73835403,0.92365116,0.89355111,0.94809043,0.78915811,0.8668673,0.8228386,0.84640193,0.85650027,0.77978522,0.82213569,0.86442107,0.75658154,0.75378799,0.83976823,0.7583887,0.80262274,0.77089971,0.5893085938461539,0.47345176,0.48368335,0.57655674,0.6159088,0.64228618,0.62226409,0.63821036,0.63184649,0.6324212,0.59938955,0.66580212,0.56933933,0.50985175
1.655,0.8192592080000001,0.7992444,0.75043529,0.73864138,0.92368168,0.89360005,0.94808453,0.78910893,0.86700499,0.82301438,0.84655219,0.85645443,0.77984548,0.82198697,0.86444098,0.75675017,0.75400287,0.83985257,0.7585724,0.80274397,0.7711665,0.5894483746153847,0.47377688,0.48397136,0.57685608,0.61601698,0.64232183,0.62229884,0.6382705,0.6318714,0.63248724,0.59952068,0.66581947,0.56948107,0.51013654
1.656,0.8193484734999998,0.7994293,0.75039089,0.73889959,0.92370969,0.89359099,0.94808102,0.78907102,0.8671428,0.82319444,0.84670383,0.85640776,0.77988005,0.82188356,0.86443859,0.75691819,0.75421298,0.83987743,0.75875229,0.80293989,0.77144516,0.58959001,0.47410643,0.48425803,0.57715213,0.61613059,0.64236003,0.62233752,0.63833302,0.63190174,0.63255548,0.59965479,0.66584033,0.5696224,0.51041764
1.6569999,0.8194291944999998,0.79957438,0.75037754,0.73913169,0.92373526,0.89353281,0.94807988,0.7890507,0.86728096,0.82337725,0.84685671,0.85636908,0.77988952,0.8218258,0.86441833,0.75707823,0.75433898,0.83986163,0.75888753,0.80320096,0.77171665,0.5897337138461538,0.47443888,0.48454303,0.57744575,0.61625004,0.64240116,0.6223805,0.63839805,0.63193786,0.63262582,0.59979212,0.66586554,0.56976449,0.51069504
1.658,0.8195083474999999,0.79966784,0.75038505,0.73934424,0.92375892,0.89344132,0.9480809,0.78905314,0.86741978,0.82356042,0.84701067,0.85634726,0.77987552,0.82180864,0.86438566,0.75723314,0.75446564,0.83982927,0.7590279,0.80351061,0.77196103,0.589879713076923,0.47477245,0.48482618,0.57773787,0.61637545,0.64244539,0.62242824,0.63846576,0.63198012,0.63269824,0.59993279,0.665896,0.56990862,0.51096916
1.659,0.819588327,0.79970062,0.75040007,0.7395463,0.92378128,0.8933357,0.94808382,0.78908199,0.86755925,0.8237415,0.84716552,0.85635012,0.77984107,0.82182276,0.8643465,0.75735193,0.75461316,0.83980602,0.7592324,0.80384755,0.77215898,0.5900281376923077,0.47510511,0.48510718,0.57802933,0.61650705,0.64249271,0.62248129,0.63853645,0.63202852,0.63277274,0.60007685,0.66593236,0.57005566,0.51124054
1.66,0.8196664739999999,0.79966778,0.75040823,0.73974782,0.92380309,0.89323473,0.94808805,0.78913873,0.86769944,0.82391864,0.84732103,0.8563838,0.77979016,0.82185626,0.86430639,0.75746888,0.75476658,0.83981609,0.75943029,0.80418903,0.77229446,0.5901790715384615,0.47543496,0.48538595,0.57832074,0.61664486,0.64254278,0.6225403,0.63861036,0.63208306,0.63284945,0.60022408,0.66597527,0.57020628,0.51150984
1.661,0.8197379200000002,0.79956895,0.75039601,0.73995858,0.92382514,0.89315313,0.94809318,0.7892223,0.86784011,0.8240909,0.84747696,0.85645133,0.77972788,0.82189649,0.8642695,0.7575379,0.75494832,0.83987892,0.7595526,0.80451363,0.77235657,0.5903325515384614,0.47576037,0.48566246,0.57861263,0.61678892,0.64259523,0.62260592,0.63868761,0.6321435,0.63292855,0.60037434,0.6660251,0.57036096,0.51177758
1.6619999,0.8198071270000001,0.79940867,0.7503525,0.74018657,0.92384809,0.89309913,0.94809878,0.78932899,0.86798114,0.82425863,0.84763294,0.85655284,0.77965975,0.82193148,0.86423838,0.75760448,0.75513011,0.84000707,0.75967902,0.80480337,0.7723406,0.5904884746153847,0.47608006,0.48593655,0.57890487,0.61693919,0.64264935,0.62267864,0.63876826,0.63220948,0.63301033,0.60052741,0.66608191,0.57051975,0.51204437
1.663,0.819879752,0.79919618,0.75027013,0.74043769,0.92387235,0.89307296,0.94810456,0.78945255,0.8681224,0.82442361,0.84778863,0.85668498,0.77959192,0.82195097,0.86421359,0.75769448,0.75535291,0.84020507,0.75986636,0.80504525,0.77224845,0.5906466600000001,0.47639319,0.48620832,0.57919723,0.61709565,0.64270461,0.62275869,0.63885224,0.63228047,0.63309485,0.6006828,0.66614556,0.57068247,0.5123105
1.664,0.8199481275,0.79894525,0.75014555,0.74071485,0.9238981,0.89306659,0.94811028,0.7895844,0.86826378,0.82458919,0.84794372,0.85684121,0.7795307,0.82194716,0.86419374,0.75777829,0.75557166,0.840469,0.76004815,0.80523187,0.77208906,0.5908068,0.47669926,0.48647758,0.57948899,0.61725807,0.64276028,0.62284589,0.6389392,0.63235593,0.63318229,0.60084033,0.66621566,0.57084882,0.5125761
1.665,0.8199993755000001,0.79867357,0.74997991,0.74101782,0.92392516,0.89306444,0.94811594,0.78971386,0.86840522,0.82475942,0.84809786,0.85701197,0.77948231,0.82191515,0.86417568,0.75777751,0.75570005,0.84078616,0.76014578,0.80536199,0.77187771,0.5909684907692309,0.47699806,0.4867442,0.57977921,0.61742628,0.64281583,0.62293983,0.63902867,0.63243514,0.63327271,0.60099941,0.66629136,0.57101834,0.51284134
1.666,0.8200485105,0.79840088,0.74977869,0.74134326,0.92395329,0.8930459,0.94812155,0.78982949,0.86854672,0.82493901,0.84825081,0.8571859,0.77945215,0.82185292,0.86415511,0.75779504,0.75584298,0.84113729,0.76026511,0.80543977,0.77163434,0.591131336923077,0.47728977,0.48700798,0.58006686,0.61760002,0.64287084,0.62303984,0.63912004,0.63251758,0.63336617,0.60115993,0.66637194,0.57119036,0.51310605
1.6670001,0.8201103660000001,0.79814738,0.749551,0.74168479,0.92398202,0.89298898,0.94812739,0.78992015,0.86868829,0.82513189,0.84840238,0.85735083,0.77944428,0.82176143,0.8641277,0.7579205,0.75610411,0.84149885,0.7605204,0.80547357,0.77138138,0.5912948353846155,0.47757447,0.48726857,0.5803507,0.61777884,0.64292526,0.62314481,0.63921255,0.63260257,0.63346279,0.6013214,0.6664564,0.57136446,0.51337004
1.668,0.8201636055,0.79793108,0.74930859,0.74203408,0.92401075,0.89287502,0.94813377,0.78997648,0.86882991,0.82534021,0.84855247,0.85749531,0.77946091,0.82164383,0.86408967,0.75802791,0.75634646,0.84184623,0.76075464,0.80547392,0.77114087,0.5914585584615384,0.47785226,0.48752555,0.58062965,0.61796224,0.64297915,0.62325364,0.63930565,0.63268965,0.63356274,0.6014837,0.6665439,0.57154012,0.51363301
1.669,0.8201978805,0.79776579,0.74906451,0.7423811,0.92403895,0.8926928,0.94814098,0.78999221,0.86897147,0.82556373,0.84870118,0.85761058,0.7795018,0.82150489,0.86403936,0.75806993,0.75649399,0.8421573,0.76088411,0.80545175,0.77093118,0.59162216,0.47812316,0.48777857,0.58090305,0.61814964,0.64303297,0.62336528,0.63939875,0.63277835,0.63366622,0.60164672,0.66663373,0.57171702,0.51389462
1.67,0.8202263354999999,0.79765922,0.74883199,0.7427153,0.92406613,0.89244282,0.94814938,0.78996563,0.86911297,0.82579833,0.8488487,0.85769135,0.77956372,0.82135057,0.86397767,0.75811309,0.75664681,0.84241551,0.76099581,0.80541658,0.77076513,0.5917853607692309,0.47838691,0.4880271,0.58117056,0.61834031,0.64308721,0.62347865,0.63949174,0.63286841,0.63377333,0.60181046,0.66672534,0.57189524,0.51415443
1.671,0.8202511345,0.79761183,0.74862325,0.74302644,0.92409188,0.89213848,0.94815928,0.78989971,0.86925429,0.82603651,0.84899527,0.85773695,0.77964085,0.82118732,0.86390841,0.75816643,0.75683945,0.84261215,0.76107097,0.80537516,0.77064806,0.5919479769230769,0.47864324,0.4882707,0.58143216,0.61853331,0.64314264,0.62359279,0.6395846,0.63295949,0.63388431,0.6019752,0.66681832,0.57207489,0.51441205
1.6720001,0.8202784975,0.79761732,0.74844891,0.74330539,0.92411613,0.89180601,0.94817096,0.78980261,0.86939538,0.82626736,0.84914136,0.85775107,0.77972496,0.82102162,0.86383826,0.75824738,0.7570594,0.84274656,0.76120013,0.80533087,0.77057827,0.5921099553846154,0.47889182,0.48850891,0.58168817,0.61872774,0.6432001,0.62370718,0.63967758,0.63305157,0.63399905,0.60214108,0.66691256,0.57225639,0.51466727
1.673,0.8203182035,0.79766381,0.74831748,0.743545,0.9241389,0.89148092,0.94818467,0.78968626,0.86953604,0.82647794,0.84928733,0.85774136,0.77980632,0.82085991,0.86377543,0.75839913,0.75734293,0.84282619,0.76146197,0.80528432,0.77054816,0.5922712676923078,0.47913241,0.48874128,0.5819391,0.61892253,0.64326018,0.62382144,0.63977116,0.63314462,0.63411736,0.60230833,0.66700798,0.57244021,0.51491988
1.674,0.820354654,0.79773605,0.74823481,0.74374121,0.92416042,0.89120305,0.9482007,0.78956538,0.86967647,0.82665515,0.8494336,0.85771793,0.77987534,0.82070839,0.86372858,0.75852752,0.75759792,0.84286451,0.76168501,0.80523413,0.77054691,0.5924320476923076,0.47936532,0.48896748,0.58218551,0.61911684,0.64332354,0.6239357,0.63986588,0.63323873,0.63423872,0.60247725,0.66710466,0.57262689,0.5151701
1.675,0.8203821564999998,0.79781848,0.74820435,0.74389368,0.9241811,0.89100999,0.94821924,0.78945559,0.86981666,0.82678747,0.84958059,0.85769188,0.77992392,0.82057321,0.86370462,0.7585901,0.75776446,0.84287882,0.76180702,0.80517823,0.77056372,0.5925923630769231,0.47959113,0.48918718,0.58242762,0.6193099,0.64339048,0.62405008,0.63996208,0.63333416,0.63436234,0.60264796,0.66720265,0.57281697,0.51541817
1.676,0.8204179615000001,0.79789793,0.74822688,0.74400681,0.92420149,0.89093053,0.94824046,0.78937143,0.86995685,0.82686758,0.84972847,0.85767365,0.77994686,0.8204602,0.86370707,0.75866109,0.75794655,0.84288752,0.76194108,0.80511558,0.7705912,0.5927523538461539,0.47981107,0.48940042,0.58266562,0.61950129,0.64346111,0.62416512,0.64006007,0.63343102,0.63448733,0.6028204,0.66730189,0.57301068,0.51566458
1.677,0.820469388,0.79796618,0.74830031,0.7440902,0.92422217,0.89097893,0.94826454,0.78932482,0.87009716,0.82689375,0.84987736,0.8576712,0.77994347,0.82037497,0.86373484,0.75876212,0.75817883,0.8429082,0.76212376,0.80504715,0.7706278,0.5929121438461538,0.4800266,0.48960724,0.58289915,0.61969078,0.64353544,0.62428141,0.6401599,0.63352966,0.63461262,0.60299444,0.66740257,0.57320833,0.51590973
1.678,0.8205309869999999,0.79802114,0.74842006,0.74415803,0.92424357,0.89115232,0.94829154,0.78932369,0.87023777,0.82687098,0.85002738,0.8576895,0.77991772,0.82032269,0.86378139,0.75885516,0.75839323,0.84295535,0.7623024,0.80497658,0.77067924,0.5930717007692307,0.4802393,0.48980802,0.58312792,0.61987847,0.64361304,0.6243993,0.64026129,0.6336301,0.63473719,0.60316962,0.66750437,0.57340968,0.51615381
