Wavelength,Acmite,Actinolite,Adularia,Albite,Allanite,Almandine,Alunite,Ammonio-Illite-Smect,Ammonio-Jarosite,Ammonio-Smectite,Amphibole,Analcime,Ancylite,Andalusite,Andesine,Andradite,Anhydrite,Annite,Anorthite,Anthophyllite,Antigorite,Aragonite,Arsenopyrite,Augite,Axinite,Azurite,Barite,Bassanite,Bastnaesite,Beidellite,Beryl,Biotite,Bloedite,Bronzite,Brookite,Brucite,Buddingtonite,Butlerite,Bytownite,Calcite,Carbon,Carnallite,Cassiterite,Celestite,Chalcedony,Chalcopyrite,Chert,Chlorapatite,Chlorite,Chromite,Chrysocolla,Chrysotile,Cinnabar,Clinochlore,Clinoptilolite,Clintonite,Colemanite,Cookeite,Copiapite,Coquimbite,Corrensite,Corundum,Cronstedtite,Cummingtonite,Cuprite,Datolite,Diaspore,Dickite,Diopside,Dipyre,Dolomite,Dumortierite,Elbaite,Endellite,Enstatite,Epidote,Epsomite,Eugsterite,Fassaite,Ferrihydrite,Fluorapatite,Forsterite,Galena,Gaylussite,Gibbsite,Glauconite,Glaucophane,Goethite,Grossular,Gypsum,Halite,Halloysite,Hectorite,Hedenbergite,Hematite,Heulandite,Hornblende,Howlite,Hydrogrossular,Hydroxyl-Apatite,Hypersthene,Illite,Ilmenite,Jadeite,Jarosite,Kainite,Kaolinite,Karpatite,Kieserite,Knebelite,Labradorite,Laumontite,Lazurite,Lepidocrocite,Lepidolite,Limonite,Lizardite,Maghemite,Magnetite,Malachite,Margarite,Marialite,Mascagnite,Meionite,Microcline,Mirabilite,Mizzonite,Monazite,Monticellite,Montmorillonite,Mordenite,Muscovite,Nacrite,Nanohematite,Natrolite,Nepheline,Nephrite,Niter,Nontronite,Oligoclase,Olivine,Opal,Orthoclase,Palygorskite,Paragonite,Parisite,Pectolite,Perthite,Phlogopite,Pigeonite,Pinnoite,Pitch,Polyhalite,Portlandite,Prehnite,Prochlorite,Psilomelane,Pyrite,Pyrolusite,Pyromorphite,Pyrophyllite,Pyroxene,Pyroxmangite,Pyrrhotite,Quartz,Rectorite,Rhodochrosite,Rhodonite,Richterite,Riebeckite,Rivadavite,Roscoelite,Rutile,Sanidine,Saponite,Sauconite,Schwertmannite,Scolecite,Sepiolite,Serpentine,Siderite,Siderophyllite,Smaragdite,Sodium,Spessartine,Sphalerite,Sphene,Spodumene,Staurolite,Stilbite,Strontianite,Sulfur,Syngenite,Talc,Thenardite,Thuringite,Tincalconite,Topaz,Tourmaline,Tremolite,Trona,Ulexite,Uralite,Uvarovite,Vermiculite,Vesuvianite,Witherite,Wollastonite,Xenotime,Zircon,Zoisite,Zunyite
1.831,0.060868561,0.77981699,,0.71052289,0.34737331,0.56765991,0.73321682,0.42406651,0.67752981,0.64131963,0.74561459,0.70640147,0.48770517,0.69345576,0.83282161,0.75553858,0.81136066,0.25383618,0.82429218,0.78252864,0.43005896,0.8829518,0.12177952,0.31701156,0.72775465,0.30466741,0.80815858,0.66188359,0.438658,0.51290387,0.62875593,0.30209795,0.18586682,0.54211909,0.13423434,0.73794878,0.65002185,0.54371804,0.66800112,0.82768732,0.015391115,0.37589625,0.26580486,0.89295959,0.66353732,0.040242817,0.28133807,0.66888368,0.7333988,0.18479125,0.74657643,0.88771683,0.56337601,0.34028319,0.53612781,0.30745983,0.24780761,0.37081209,0.12614642,0.28807065,0.53356534,0.75702155,0.17150888,0.42487291,0.38809836,0.85317791,0.63642603,0.75529933,0.77236259,0.60873002,0.91038036,0.72979003,0.28798094,0.40679002,0.49182937,0.63259321,0.083232664,0.62523842,0.55060774,0.58082658,0.35606337,0.81886375,0.05179907,0.047127776,0.73435217,0.40526891,0.71785963,0.34924021,0.43072033,0.77628392,0.89362496,0.69838512,0.50379574,0.56166309,0.12358151,0.36530703,0.48689169,0.54499131,0.58182395,0.47664753,0.27169478,0.53888875,0.071688309,0.60044861,0.8205415,0.29341391,0.65322953,0.64056295,0.23833048,0.44315553,0.6413545,0.40860343,0.67798585,0.53469872,0.76286268,0.23667398,0.48782313,0.27373481,0.052838698,0.57036191,0.41706026,0.83282357,0.15842171,0.78127646,0.74050367,0.21165049,0.7607494,0.75591093,0.65847951,0.55508631,0.53065479,0.4927339,0.76493263,0.47857848,0.74068803,0.93141228,0.38588491,0.53310639,0.57831323,0.87044382,0.6699062,0.65458322,,0.51122439,0.77522099,0.21679096,0.45334268,0.93194866,0.75136411,0.31803152,0.42404699,0.5785464,0.63879561,0.55156481,0.60073692,0.1902176,0.043360993,0.081333563,0.10910013,0.29160523,0.80572355,0.56055522,0.71532357,0.056545634,0.48854539,0.4929097,0.59554976,0.61039358,0.23724419,0.60330039,0.26072568,0.59676427,0.59699512,,0.54044712,0.4097293,0.55467498,0.44538248,0.38755408,0.22632726,0.63546675,0.3102943,0.89512897,0.031500317,0.42881539,0.37273669,0.36366722,0.84342062,0.27735764,0.4415735,0.91583341,,0.54654074,0.43635321,0.57728648,0.35783547,0.37310755,0.81601304,0.6612438,0.94985402,0.33702812,0.1288373,0.82354999,0.28484061,0.46751139,0.70215356,0.88588601,0.81161344,0.2095713,0.76622683,0.8721177,0.74825692
1.832,0.061100837,0.77983046,,0.71051818,0.34736156,0.56771868,0.73291612,0.42397916,0.6765129,0.64131069,0.74571139,0.7070384,0.48731461,0.69367278,0.83287787,0.75563306,0.81164986,0.25402468,0.82442856,0.78249884,0.42995623,0.88279414,0.12182949,0.31717563,0.72748065,0.30428031,0.80831671,0.66175133,0.43827257,0.51252192,0.62729293,0.30241612,0.1860401,0.5421232,0.13425404,0.73779535,0.64875704,0.54388964,0.66797626,0.82660133,0.015408991,0.37703037,0.26577553,0.89293551,0.66352594,0.040247984,0.28135082,0.66878706,0.73330104,0.18455271,0.74656498,0.88763696,0.56356549,0.34058166,0.53608662,0.30768886,0.24787252,0.37078339,0.12614238,0.28807268,0.53371978,0.75706875,0.17165716,0.4249126,0.38812876,0.85322487,0.63651735,0.75598443,0.77243006,0.60888433,0.91038847,0.72929704,0.28807625,0.40666658,0.4918389,0.63279992,0.083180435,0.6253795,0.55056727,0.58073354,0.35569221,0.81903881,0.05182806,0.047175713,0.73425573,0.40538377,0.71784395,0.34935871,0.4308027,0.77630389,0.89357084,0.69785142,0.50368363,0.56176072,0.12362936,0.36525145,0.48708093,0.54518741,0.58184218,0.47693947,0.27175155,0.53893608,0.071706533,0.60041565,0.81891251,0.29372996,0.65339613,0.64016962,0.23835775,0.44317436,0.64131439,0.40864006,0.67800111,0.53472567,0.76282972,0.23673831,0.48770264,0.27388465,0.052855182,0.57043445,0.41707778,0.83281732,0.15805359,0.78171766,0.74052972,0.21164782,0.76083773,0.75585639,0.65844768,0.55478752,0.53062797,0.49271622,0.76494575,0.47856256,0.74092686,0.93141043,0.38585719,0.53313291,0.57821149,0.87052715,0.6701104,0.65424484,,0.51120567,0.77517247,0.21575113,0.45251456,0.93190074,0.75162822,0.31797662,0.42400923,0.57859212,0.63895708,0.55132228,0.60044813,0.19031359,0.043351986,0.081287406,0.10908691,0.2913762,0.80579513,0.56059831,0.71544647,0.056506656,0.48869529,0.49295098,0.59547365,0.61046404,0.23722436,0.60370761,0.26085064,0.59675527,0.59720618,,0.54012841,0.40954089,0.55471611,0.44537106,0.38752526,0.22627869,0.63546628,0.31058684,0.89511693,0.031416155,0.42911699,0.37273377,0.36353919,0.8434037,0.27731982,0.44142303,0.91578609,,0.54659921,0.43635821,0.57739037,0.35803866,0.37292308,0.81620991,0.66140866,0.9498111,0.33692887,0.12856133,0.82353163,0.28482231,0.46764457,0.70210552,0.88584286,0.81161892,0.20969193,0.76640415,0.87177241,0.74860114
1.8329999,0.061325502,0.77998435,,0.71061212,0.34738266,0.56783676,0.73258811,0.42388886,0.67538142,0.64123088,0.74580085,0.70759869,0.48691943,0.69388229,0.83301079,0.75576144,0.81193864,0.25423017,0.82456458,0.78237236,0.42983815,0.8826353,0.1218739,0.31733704,0.7268765,0.30388817,0.80848175,0.66158849,0.43779027,0.51211208,0.62612724,0.30270809,0.1862089,0.54214972,0.13427055,0.73740715,0.64771169,0.54405928,0.6678372,0.82555604,0.015429016,0.37941018,0.26568958,0.89292467,0.66350907,0.040251147,0.28134137,0.66870785,0.73328388,0.18409301,0.74657649,0.88754994,0.56375748,0.34090251,0.53603572,0.30793482,0.24793531,0.37077072,0.1261398,0.2880671,0.53386986,0.75726354,0.1718066,0.42505798,0.38817078,0.85338449,0.63676465,0.75671268,0.77257043,0.60901076,0.91039848,0.72881299,0.28816077,0.40652314,0.49184513,0.63329983,0.083122194,0.62551266,0.55052674,0.58063412,0.35531318,0.81919265,0.051835135,0.047217768,0.73417723,0.40560314,0.71795756,0.34947503,0.43087691,0.77631217,0.89365304,0.69731396,0.50356382,0.56196719,0.12367864,0.36518213,0.48726749,0.54538494,0.58185834,0.47722656,0.27181065,0.53897381,0.071715057,0.60031706,0.81721765,0.29403222,0.65351939,0.63979214,0.23838957,0.4432278,0.6412943,0.40866524,0.67800665,0.53475201,0.76287794,0.23680365,0.48757842,0.27403253,0.052872546,0.57059485,0.41709191,0.83280671,0.1576786,0.7820667,0.74059731,0.21164261,0.76093197,0.75571972,0.65841353,0.55447274,0.53059214,0.49269038,0.76501429,0.47849819,0.74136966,0.93137729,0.3858608,0.53318191,0.57810092,0.87059444,0.67030287,0.65389484,,0.51118439,0.77520001,0.21468239,0.4517535,0.93181086,0.75189358,0.31795567,0.42396554,0.57862222,0.63910043,0.55109847,0.600214,0.19040915,0.043344345,0.081222653,0.10909063,0.29113775,0.8059203,0.56081492,0.71543199,0.056464281,0.48883241,0.49298835,0.59539241,0.61053503,0.23727834,0.60405833,0.26096985,0.59676623,0.59741652,,0.5397988,0.40933821,0.55476397,0.44535187,0.38748595,0.22623202,0.63539517,0.31088138,0.89518011,0.031332072,0.42941767,0.37273058,0.3634235,0.84334642,0.27728951,0.44125423,0.9158569,,0.54665071,0.43637571,0.57748544,0.35838163,0.37273839,0.81640702,0.66157931,0.94960862,0.33682293,0.12828301,0.82337236,0.28480145,0.46777412,0.70210576,0.88572264,0.81159478,0.20978196,0.76655215,0.8710494,0.74890482
1.834,0.061534699,0.78015506,,0.71066469,0.34738049,0.56793338,0.73224092,0.4237965,0.6741358,0.64105994,0.74588692,0.70808357,0.4865177,0.69408679,0.83318067,0.75592786,0.81222558,0.25445753,0.82470083,0.78223926,0.42971027,0.88247323,0.12190858,0.31749877,0.72631812,0.30349115,0.80865175,0.66139722,0.43726352,0.51168418,0.62526101,0.30297393,0.18637337,0.54216397,0.13426432,0.73699957,0.64695621,0.54422557,0.66770923,0.82454747,0.015441849,0.38190553,0.26559031,0.89291805,0.66348463,0.040250774,0.28129768,0.66864806,0.73341036,0.18364605,0.74655062,0.88745672,0.56395137,0.34123862,0.53597546,0.30819577,0.24799615,0.37077481,0.12613909,0.28805396,0.53401673,0.75746721,0.17195837,0.4251982,0.38822079,0.85355043,0.63701081,0.75746113,0.77268493,0.60910255,0.91040736,0.72834218,0.288234,0.4063623,0.49185196,0.63407397,0.083057791,0.62563759,0.55048633,0.58052242,0.35492387,0.81933135,0.051831659,0.047253743,0.7340427,0.40584582,0.71803963,0.34958932,0.43094385,0.77623928,0.89371181,0.69678187,0.50343722,0.56215489,0.12372973,0.36509866,0.48745242,0.54558218,0.58187371,0.4775098,0.27187175,0.53899848,0.071719579,0.60023552,0.81547123,0.2943199,0.65359753,0.63945663,0.23840113,0.44327751,0.64129192,0.40867776,0.67797154,0.53477907,0.76290429,0.23687054,0.48744977,0.27417821,0.052883092,0.57071066,0.41710359,0.83279347,0.15729636,0.78229904,0.74060148,0.21163672,0.76103377,0.75555581,0.65838051,0.55414283,0.53054798,0.49265787,0.76514256,0.47837445,0.74170893,0.93136621,0.38582084,0.53325611,0.57797962,0.87063205,0.67048413,0.65353155,,0.51115477,0.77530551,0.21359648,0.45107108,0.93180466,0.75215608,0.31792712,0.42391655,0.57862979,0.63922423,0.55088091,0.60001391,0.19050513,0.04337183,0.081141293,0.10910068,0.29089385,0.80609828,0.56103414,0.71525127,0.056437656,0.48895955,0.49302438,0.59530497,0.61060607,0.23733373,0.60434681,0.26108295,0.5968048,0.59762633,,0.53945994,0.40912133,0.55481827,0.44532666,0.38743719,0.22620276,0.63530034,0.31117907,0.89524609,0.031247847,0.42971843,0.3727276,0.36332539,0.84329903,0.27722412,0.44106612,0.91588306,,0.54669499,0.43640521,0.57757187,0.35888362,0.3725535,0.8166036,0.66175479,0.9494369,0.33670938,0.12800431,0.82323545,0.28477749,0.46790037,0.70212603,0.88552231,0.81159699,0.20986348,0.7666567,0.87027055,0.74916202
1.835,0.061722212,0.78041232,,0.71059388,0.34739056,0.56801599,0.73188424,0.42370355,0.67278028,0.64078492,0.74597466,0.70849431,0.48610935,0.69428927,0.83337069,0.75613421,0.81250906,0.25471064,0.82483739,0.78205001,0.42957941,0.88230592,0.12193584,0.31766507,0.72584283,0.30308995,0.80882418,0.66118032,0.43665621,0.5112139,0.62469119,0.30321443,0.18653363,0.54217345,0.13424787,0.73667312,0.64654064,0.54438663,0.66759962,0.82356757,0.015447329,0.3846589,0.26553708,0.89288074,0.66345048,0.040259946,0.28121117,0.66859227,0.73379385,0.1831751,0.74647087,0.88735849,0.56414682,0.34158197,0.53590643,0.30846903,0.24805525,0.37079683,0.12614073,0.2880339,0.53416139,0.75767452,0.17211363,0.42538711,0.38826928,0.85373026,0.63725191,0.75821722,0.77280313,0.60915601,0.91041154,0.72788769,0.28829539,0.4061887,0.49186462,0.63509756,0.082987107,0.62575406,0.55044609,0.58039236,0.35452145,0.81954342,0.051843699,0.047283977,0.73384196,0.40618721,0.71805161,0.34969845,0.43100512,0.77597666,0.89368963,0.69626296,0.50330478,0.56236041,0.12378299,0.36500055,0.48763695,0.54577655,0.58188999,0.47779047,0.27193421,0.53900754,0.071729176,0.6002053,0.81369251,0.29459205,0.65363187,0.63918447,0.23839927,0.443335,0.64126831,0.40867612,0.67790097,0.53480852,0.76291275,0.23693942,0.48731568,0.274322,0.052888244,0.57077324,0.41711399,0.83277947,0.15690665,0.78239793,0.74062383,0.21163264,0.76114482,0.75533593,0.65838492,0.55379891,0.53049582,0.49262041,0.76533455,0.4781855,0.7419284,0.93140316,0.38572091,0.53335685,0.57784557,0.87063068,0.67065561,0.6531533,,0.51111078,0.77548951,0.21249029,0.45047316,0.93183142,0.7524116,0.31791404,0.4238632,0.57860821,0.63932723,0.5506562,0.59982508,0.19060196,0.043443713,0.081069328,0.10914148,0.29064873,0.80632538,0.56111497,0.71488696,0.056436755,0.48908055,0.49306223,0.59521031,0.61067611,0.23741053,0.60457039,0.2611894,0.59687674,0.59783578,,0.53911406,0.40889096,0.55487788,0.44529712,0.38738057,0.22616735,0.63515562,0.311481,0.89522898,0.031163242,0.43002042,0.37272519,0.3632488,0.84330004,0.27717811,0.44085699,0.9158951,,0.54673296,0.43644625,0.5776509,0.35955423,0.3723684,0.81679815,0.66193408,0.94932914,0.33658725,0.12772457,0.82318372,0.28474993,0.46802384,0.70206308,0.88520676,0.81168008,0.20993389,0.76670867,0.86941427,0.74936754
1.836,0.061884131,0.78066504,,0.71052891,0.34741625,0.56810969,0.73152804,0.42361161,0.67132205,0.64040315,0.74607021,0.70883232,0.48569453,0.69449258,0.83353281,0.75637937,0.81278765,0.25499213,0.82497406,0.78186196,0.42945275,0.8821317,0.12194803,0.31784073,0.72535151,0.30268604,0.80899632,0.66094077,0.43597656,0.51071894,0.62440777,0.30343145,0.18668978,0.5421589,0.13424243,0.73634094,0.64648676,0.54454029,0.66749072,0.82260513,0.015439502,0.38730779,0.26547828,0.892856,0.6634047,0.040286187,0.28107771,0.668549,0.73416603,0.18269885,0.74637479,0.88725638,0.56434351,0.3419275,0.53582948,0.30875111,0.24811286,0.37083855,0.12614517,0.2880083,0.53430486,0.75785297,0.17227322,0.42556465,0.3883191,0.85390973,0.6374777,0.75898349,0.77291036,0.60917222,0.91040707,0.72745049,0.28834412,0.40600884,0.49188912,0.63634336,0.082909994,0.62586206,0.5504058,0.58023775,0.35410932,0.81973827,0.051861968,0.047309224,0.73363501,0.40650377,0.7180379,0.34979999,0.43106264,0.77570349,0.89361906,0.69576269,0.50316733,0.56254482,0.12383882,0.36488724,0.48782241,0.54596514,0.581909,0.47807002,0.27199736,0.53899926,0.071747258,0.60017943,0.81190485,0.29484794,0.65362763,0.63899046,0.23837733,0.44337633,0.64123839,0.40865847,0.67782348,0.53484207,0.76295561,0.23701046,0.4871749,0.27446473,0.052899119,0.57085764,0.41712475,0.83276641,0.15650932,0.78235763,0.7406196,0.21163307,0.76126647,0.7551232,0.6583845,0.55344206,0.5304361,0.49257982,0.76559371,0.47793254,0.74208963,0.93145746,0.38561198,0.53348374,0.57769668,0.87058687,0.67081916,0.65275836,,0.51104587,0.77574998,0.21135849,0.44995722,0.93186039,0.75265622,0.31787965,0.42380664,0.57855159,0.63940829,0.55042017,0.59962928,0.1906997,0.04351848,0.081004165,0.10917306,0.29040289,0.80659443,0.56117839,0.71433735,0.056429777,0.48919943,0.49310541,0.59510779,0.61074382,0.23747763,0.60473108,0.26128843,0.59698492,0.59804541,,0.53876364,0.40864813,0.55494034,0.4452647,0.38731781,0.22610667,0.63503236,0.31178814,0.89518684,0.031078,0.43032467,0.37272346,0.3631959,0.84329414,0.27709198,0.44062471,0.91588956,,0.54676658,0.43649843,0.5777247,0.36039013,0.37218314,0.81698877,0.66211617,0.94921774,0.33645537,0.12744014,0.82313323,0.2847186,0.46814519,0.70195258,0.88493466,0.81173998,0.20998706,0.76670599,0.86857194,0.74951744
1.837,0.062019143,0.78088933,,0.71044207,0.34747639,0.56823558,0.73118109,0.42352226,0.66977108,0.63992298,0.74617922,0.70909947,0.48527601,0.69469911,0.83361459,0.75665915,0.81306005,0.25530335,0.82511002,0.78172636,0.42933705,0.88194895,0.12194137,0.31803054,0.72483891,0.30228144,0.80916554,0.6606819,0.43522543,0.51016992,0.62439263,0.30362812,0.18684193,0.5420658,0.1342485,0.7360931,0.6467858,0.54468459,0.6674521,0.82164538,0.015414812,0.38968718,0.26543608,0.89289653,0.66334546,0.040331852,0.28089821,0.66852313,0.73441231,0.18227953,0.74627131,0.88715124,0.56454152,0.34227088,0.53574532,0.30903757,0.24816927,0.3709023,0.12615274,0.28797942,0.53444773,0.75800121,0.17243759,0.42566621,0.38838688,0.85411614,0.63761759,0.75977969,0.77294362,0.60915709,0.91039079,0.72702938,0.28837943,0.40583065,0.49193102,0.63778412,0.082826257,0.62596172,0.55036473,0.58005232,0.35367396,0.81992137,0.051882274,0.047330502,0.73343974,0.40674987,0.71795797,0.34989375,0.43111855,0.77540016,0.89351928,0.69528407,0.50302535,0.56264102,0.12389756,0.36475781,0.48800999,0.5461452,0.58193254,0.47834983,0.27206054,0.53897339,0.071773335,0.60013318,0.81013352,0.2950871,0.65359443,0.63887978,0.23828126,0.44335601,0.64124644,0.40862283,0.67770755,0.53488117,0.76307195,0.23708361,0.48702598,0.27460751,0.052915759,0.57105285,0.41713768,0.83275557,0.1561043,0.782184,0.74052644,0.21164054,0.76139963,0.75499737,0.65834314,0.55307311,0.53036904,0.4925378,0.76592308,0.47762436,0.74220788,0.931624,0.3855229,0.53363407,0.5775311,0.87050366,0.6709764,0.65234524,,0.51095319,0.77608252,0.2102142,0.44951159,0.93185657,0.75288624,0.31786436,0.42374778,0.57845449,0.6394664,0.55017221,0.59947354,0.19079807,0.043576833,0.080938771,0.10918097,0.29015389,0.8068946,0.56132591,0.7136178,0.056399312,0.48931974,0.49315733,0.59499675,0.61080772,0.23752046,0.60483569,0.26137918,0.5971294,0.59825563,,0.53841072,0.40839365,0.55500191,0.44523039,0.38725045,0.22602639,0.63502544,0.31210133,0.89502019,0.03099188,0.43063208,0.37272221,0.36316699,0.84340161,0.27695182,0.44036666,0.91577226,,0.54679823,0.43656135,0.5777961,0.36137405,0.37199768,0.81717366,0.66229999,0.94910079,0.33631247,0.12714459,0.82306159,0.28468359,0.46826512,0.70183474,0.88477659,0.81175441,0.21002761,0.76665413,0.86780876,0.74960905
1.8380001,0.062128179,0.78110939,,0.71036005,0.34753358,0.56836402,0.7308498,0.4234367,0.66814041,0.63936287,0.74630594,0.7092976,0.48483643,0.69491082,0.8336876,0.75696629,0.81332535,0.25564432,0.82524419,0.7816115,0.4292379,0.88175637,0.12194626,0.31823811,0.72433531,0.30187899,0.80932987,0.66040671,0.43440029,0.50962406,0.62462068,0.30380851,0.18699001,0.54196852,0.13424572,0.73586798,0.6474008,0.54481846,0.66743714,0.82067716,0.015397196,0.39204699,0.26540929,0.89293528,0.66327101,0.040360685,0.28067815,0.66848665,0.73462033,0.1818783,0.74617654,0.88704377,0.56474096,0.34260833,0.53565431,0.30932301,0.24822472,0.37099096,0.12616356,0.28795025,0.53459013,0.75816315,0.17260638,0.42575425,0.38845238,0.85432988,0.63774014,0.76064128,0.77296185,0.60912102,0.91036081,0.72662127,0.28840056,0.40566313,0.49199456,0.63939345,0.082735665,0.62605315,0.55032188,0.57982975,0.35323119,0.8202374,0.05190932,0.047348902,0.73325706,0.40699509,0.7178784,0.34998402,0.43117487,0.77508479,0.89344794,0.69482803,0.50287879,0.56272656,0.12395946,0.36461112,0.4882004,0.54631424,0.58196175,0.47863075,0.27212316,0.53893107,0.071795315,0.60008639,0.80840611,0.29530931,0.65354604,0.63884562,0.23817559,0.44332972,0.64126945,0.40856707,0.67758793,0.53492635,0.76317888,0.23715848,0.48686761,0.27475113,0.052932959,0.57125688,0.4171547,0.83274746,0.15569167,0.78189397,0.74044222,0.21165685,0.7615447,0.75487745,0.65830106,0.55269241,0.53029436,0.49249578,0.76632506,0.47727671,0.74235523,0.9318074,0.38544747,0.53380352,0.5773471,0.87039,0.67112774,0.65191251,,0.51082522,0.77648032,0.209047,0.44911656,0.93184006,0.75309783,0.31786579,0.42368722,0.5783121,0.63950074,0.54991239,0.599365,0.19089654,0.04362049,0.080884591,0.10918723,0.28989381,0.80721122,0.56151915,0.71275944,0.056371801,0.4894439,0.49322069,0.59487724,0.61086637,0.23756172,0.60489571,0.26146081,0.59730721,0.59846693,,0.53805667,0.40812784,0.55505747,0.44519466,0.38717952,0.22596271,0.63503575,0.31242105,0.89483285,0.030904766,0.43094298,0.37272093,0.36316064,0.84353405,0.27682859,0.44008008,0.91563976,,0.54683048,0.4366343,0.57786763,0.3624756,0.37181205,0.8173511,0.66248435,0.94898832,0.33615729,0.12682973,0.82299149,0.28464532,0.46838418,0.70174509,0.88462406,0.81177944,0.21006507,0.76656538,0.86707973,0.7496407
1.839,0.062213868,0.78135419,,0.71039212,0.34756368,0.56852072,0.73053741,0.42335537,0.66644567,0.63874882,0.74645215,0.70942909,0.4843936,0.6951285,0.8337068,0.75729144,0.81358272,0.25601414,0.82537532,0.78156692,0.42915908,0.88155293,0.12197836,0.31846526,0.72381538,0.30148199,0.80948788,0.66011786,0.433525,0.50904495,0.62506133,0.30397749,0.18713379,0.54187703,0.13422428,0.73543417,0.64827442,0.5449422,0.66747713,0.81972063,0.015392637,0.39463672,0.26545054,0.89277792,0.66318011,0.040351298,0.28042632,0.6684227,0.73475498,0.18142678,0.7460373,0.88693482,0.56494182,0.34293979,0.53555584,0.30960146,0.24827927,0.37110767,0.12617731,0.28792438,0.53473192,0.75835782,0.17277855,0.42585951,0.38850379,0.85453957,0.63787699,0.76161551,0.77294016,0.60907781,0.91031653,0.7262215,0.28840706,0.40551534,0.49208161,0.64114714,0.082637958,0.6261366,0.55027604,0.57956368,0.3527779,0.8205812,0.051954798,0.047365431,0.7330336,0.40728927,0.71778876,0.35007575,0.43123314,0.77454567,0.89341158,0.69439399,0.50272697,0.56281018,0.1240246,0.3644456,0.48839378,0.54647082,0.58199722,0.47891292,0.27218479,0.53887469,0.071813576,0.60011244,0.80674994,0.29551482,0.65350008,0.6388672,0.23801424,0.44332743,0.64130539,0.40848923,0.67749643,0.53497732,0.76317203,0.23723441,0.48669881,0.274896,0.052951999,0.57133836,0.41717771,0.83274198,0.15527163,0.78151214,0.74051362,0.2116828,0.76170129,0.75445163,0.65831143,0.55229974,0.53021151,0.49245483,0.76680177,0.47691062,0.74257684,0.93196005,0.38537174,0.53398681,0.57714355,0.87025923,0.67127204,0.65145916,,0.51065421,0.77693486,0.20787281,0.44874629,0.93180805,0.75328737,0.31788173,0.42362478,0.57812005,0.63951027,0.54964632,0.59926069,0.19099444,0.043633878,0.080830909,0.10917381,0.2896297,0.80752701,0.56186277,0.71180493,0.0563518,0.48957303,0.49329707,0.59474975,0.6109187,0.23758975,0.60492581,0.26153263,0.5975135,0.59867972,,0.53770161,0.40785018,0.55510104,0.44515711,0.38710546,0.22595599,0.63502961,0.31274739,0.89464116,0.030816684,0.43125728,0.37271875,0.36317408,0.84347546,0.27679294,0.43976262,0.91557407,,0.54686528,0.43671623,0.57794154,0.36365485,0.37162611,0.81752008,0.66266811,0.94888324,0.3359887,0.12648676,0.82295716,0.28460461,0.4685027,0.70161414,0.88445109,0.81184113,0.2100849,0.76645738,0.86649472,0.74961168
1.84,0.062279887,0.78159696,,0.71041566,0.34759673,0.56868631,0.73024297,0.42327777,0.66470385,0.638111,0.74661696,0.7094962,0.48394904,0.69535226,0.83370221,0.75762409,0.81383181,0.2564114,0.82550228,0.78152853,0.42910245,0.881338,0.12200536,0.31871158,0.72328293,0.30109394,0.80963892,0.65981692,0.43258092,0.50837106,0.62568104,0.30414045,0.18727294,0.54177552,0.13420881,0.73488414,0.64933705,0.54505754,0.66751456,0.81881088,0.015390373,0.39724299,0.26548508,0.8925693,0.66307175,0.040342323,0.28015342,0.66834778,0.73491561,0.18095803,0.74586368,0.88682491,0.56514436,0.34326705,0.53544861,0.30986661,0.24833283,0.3712557,0.12619324,0.28790569,0.53487259,0.75852352,0.17295256,0.4259735,0.3885459,0.85472846,0.6380409,0.76275462,0.77290368,0.60904318,0.91025919,0.72582453,0.28839886,0.40539581,0.49219146,0.64302397,0.082532734,0.62621218,0.55022573,0.57924753,0.35233924,0.82082492,0.051979598,0.047380913,0.73275596,0.40757498,0.7176742,0.35016885,0.43129444,0.77394193,0.89333475,0.69398016,0.50256854,0.56288004,0.12409286,0.36425942,0.48858973,0.54661453,0.58203864,0.47919562,0.27224544,0.53880757,0.07182882,0.60014731,0.80519032,0.29570433,0.6534766,0.63890982,0.23782964,0.44333684,0.6413371,0.40838736,0.67741859,0.53503275,0.7631523,0.23731062,0.4865191,0.275042,0.052976765,0.57137722,0.41720816,0.83273834,0.15484415,0.78106791,0.74058151,0.21171792,0.76186842,0.75391018,0.65831375,0.55189425,0.53011948,0.49241549,0.76735508,0.47654986,0.74277651,0.93209773,0.38527673,0.53417832,0.57691956,0.87012714,0.67140645,0.65098417,,0.51043218,0.77743667,0.20668657,0.44837132,0.93179601,0.75345135,0.31790468,0.42355949,0.57787412,0.63949388,0.54938209,0.59914386,0.19109115,0.043653954,0.080753818,0.10914903,0.28936139,0.80782336,0.56219721,0.71080345,0.056331299,0.48970717,0.49338683,0.59461504,0.61096394,0.23760903,0.60494256,0.26159415,0.59774232,0.59889436,,0.53734422,0.40755883,0.55512613,0.44511661,0.38702792,0.22593455,0.63502318,0.31308028,0.894481,0.03072777,0.43157464,0.37271476,0.36320391,0.84332955,0.27675933,0.43941203,0.91553992,,0.54690397,0.43680549,0.57801867,0.36486667,0.37143949,0.8176806,0.6628499,0.94876516,0.33580586,0.12610739,0.82290298,0.28456238,0.46862081,0.70142549,0.88428253,0.81185865,0.21007177,0.76635051,0.865915,0.74952179
