Wavelength,AREF_Mean,AREF_1,AREF_2,AREF_3,AREF_4,AREF_5,AREF_6,AREF_7,AREF_8,AREF_9,AREF_10,AREF_11,AREF_12,RREF_Mean,RREF_1,RREF_2,RREF_3,RREF_4,RREF_5,RREF_6,RREF_7,RREF_8
1.026,0.18547301325,0.22758649,0.43949926,0.10278361,0.092013821,0.099571548,0.10466436,0.14002854,0.18566692,0.21998714,0.1730632,0.14831533,0.29249594,,,,,,,,,
1.027,0.18618183600000002,0.22875093,0.44131258,0.10312738,0.092328221,0.099984571,0.10524084,0.14082204,0.18682909,0.2210549,0.17321806,0.14846212,0.2930513,,,,,,,,,
1.028,0.186869455,0.22988452,0.4431223,0.10340349,0.0926532,0.10037695,0.10582925,0.14162989,0.18798868,0.22215028,0.17322391,0.14856966,0.29360133,,,,,,,,,
1.029,0.1875531553333333,0.2309828,0.44492769,0.10360532,0.092980184,0.10073835,0.10642545,0.14245261,0.1891475,0.22328135,0.17329335,0.14864686,0.2941564,,,,,,,,,
1.03,0.18823423891666666,0.232043,0.44672364,0.10373206,0.093300097,0.10106473,0.10702381,0.14329103,0.19031011,0.22445217,0.17343731,0.14870642,0.29472649,,,,,,,,,
1.031,0.18890403033333333,0.23306522,0.44850206,0.10378913,0.093604714,0.1013593,0.10761777,0.14414571,0.19148225,0.22566308,0.17353632,0.14876242,0.29532039,,,,,,,,,
1.0319999,0.18955403533333334,0.23405194,0.4502525,0.1037875,0.093887404,0.10163112,0.10819967,0.14501525,0.19266708,0.22691068,0.17347397,0.1488276,0.29594371,,,,,,,,,
1.033,0.19020206608333334,0.23500919,0.45196652,0.1037428,0.094144173,0.10189322,0.10876191,0.14589633,0.19386367,0.22819006,0.17344783,0.14891092,0.29659817,,,,,,,,,
1.034,0.19086430766666665,0.23594512,0.45363861,0.10367365,0.094373882,0.10215969,0.10929709,0.14678282,0.19506428,0.22949508,0.17364544,0.14901602,0.29728001,,,,,,,,,
1.035,0.19152877100000001,0.23686939,0.45526841,0.10359998,0.094578482,0.10244309,0.10979896,0.14766654,0.19625454,0.23081976,0.1739254,0.1491406,0.2979801,,,,,,,,,
1.036,0.19218642325000002,0.23779218,0.45686132,0.10354099,0.094762899,0.10275257,0.11026336,0.14853874,0.19741528,0.23215929,0.1741882,0.1492773,0.29868495,,,,,,,,,
1.0369999,0.19283604741666668,0.23872174,0.45842633,0.10351336,0.094934329,0.10309248,0.11068852,0.14939083,0.19852471,0.23350887,0.17443821,0.14941536,0.29937783,,,,,,,,,
1.038,0.19347352724999997,0.23966396,0.45997509,0.10352955,0.095101617,0.10346255,0.11107615,0.15021694,0.19956356,0.23486455,0.1746431,0.14954317,0.30004209,,,,,,,,,
1.039,0.19409465599999998,0.24062058,0.46151802,0.10359665,0.095273882,0.10385827,0.11143138,0.15101416,0.20051849,0.23622137,0.17476888,0.14965081,0.30066338,,,,,,,,,
1.04,0.194696996,0.24158935,0.46306214,0.10371586,0.095459312,0.1042724,0.11176282,0.15178341,0.20138606,0.23757319,0.17479467,0.14973228,0.30123246,,,,,,,,,
1.041,0.19529213641666668,0.24256514,0.46460995,0.10388286,0.095663927,0.10469662,0.11208224,0.15252888,0.20217481,0.23891275,0.17485474,0.14978649,0.30174723,,,,,,,,,
1.0420001,0.19589248833333336,0.24354057,0.46615785,0.10408866,0.09589041,0.10512254,0.11240322,0.15325618,0.20290425,0.24023078,0.17508531,0.14981729,0.3022128,,,,,,,,,
1.043,0.1964783225833333,0.24450819,0.4676975,0.1043212,0.096137621,0.10554275,0.11273989,0.15397055,0.20360278,0.24151716,0.17522879,0.1498322,0.30264124,,,,,,,,,
1.044,0.19705020708333332,0.24546252,0.46921843,0.10456722,0.096400715,0.1059512,0.11310524,0.15467562,0.20430383,0.24276231,0.17526481,0.14984076,0.30304983,,,,,,,,,
1.045,0.19762837216666665,0.24640036,0.47070909,0.10481399,0.096671656,0.10634269,0.11350904,0.1553717,0.20504034,0.24395747,0.17541349,0.14985237,0.30345827,,,,,,,,,
1.046,0.1982032765,0.24732213,0.47216108,0.10505107,0.096940748,0.10671274,0.11395639,0.15605649,0.2058405,0.24509721,0.17553997,0.14987455,0.30388644,,,,,,,,,
1.0470001,0.19876746683333332,0.24823077,0.47356987,0.10527138,0.097198062,0.10705677,0.11444633,0.15672556,0.20672321,0.24617939,0.17554499,0.14991188,0.30435139,,,,,,,,,
1.048,0.1993285865,0.24913093,0.47493652,0.10547184,0.097435288,0.10737003,0.11497141,0.15737419,0.20769577,0.24720626,0.17552008,0.1499653,0.30486542,,,,,,,,,
1.049,0.19989074291666667,0.25002804,0.47626832,0.10565343,0.097647145,0.10764804,0.11551858,0.15799947,0.20875369,0.24818467,0.17551993,0.15003239,0.30543521,,,,,,,,,
1.05,0.20045659324999998,0.25092629,0.47757664,0.1058204,0.097832069,0.10788727,0.11607032,0.15860111,0.20988116,0.24912454,0.17559056,0.15010788,0.30606088,,,,,,,,,
1.051,0.20102588691666667,0.25182855,0.47887635,0.10597933,0.097992413,0.1080866,0.1166076,0.15918255,0.21105506,0.25003836,0.17574179,0.15018468,0.30673736,,,,,,,,,
1.052,0.20158988774999997,0.25273532,0.48018244,0.10613769,0.098133653,0.10824858,0.11711249,0.15974995,0.21224791,0.25093862,0.17588247,0.15025471,0.30745482,,,,,,,,,
1.053,0.20214445700000003,0.25364515,0.48150808,0.10630251,0.098263234,0.10838043,0.11757123,0.160311,0.2134326,0.25183618,0.17597221,0.15031002,0.30820084,,,,,,,,,
1.054,0.20269380108333332,0.25455552,0.48286328,0.10647928,0.098389253,0.10849419,0.11797672,0.16087332,0.21458641,0.25273886,0.17606303,0.15034376,0.30896199,,,,,,,,,
1.0549999,0.2032369116666667,0.2554625,0.48425266,0.10667099,0.09851899,0.10860565,0.11832941,0.16144225,0.21569268,0.25364932,0.17614265,0.15035094,0.3097249,,,,,,,,,
1.056,0.20377488708333336,0.25636223,0.48567638,0.10687805,0.098658115,0.10873223,0.11863755,0.16202009,0.21674305,0.25456554,0.17621812,0.15032932,0.31047797,,,,,,,,,
1.057,0.2043083805833333,0.25725043,0.48712978,0.10709824,0.098810047,0.10889006,0.11891542,0.16260538,0.21773596,0.25548044,0.17629372,0.15027983,0.31121126,,,,,,,,,
1.058,0.20482585799999997,0.2581231,0.48860511,0.10732727,0.098975956,0.10909077,0.11918112,0.16319358,0.21867542,0.25638357,0.17623048,0.15020673,0.31191719,,,,,,,,,
1.059,0.20534368050000004,0.25897697,0.49009365,0.10755968,0.099154986,0.10933911,0.11945367,0.16377865,0.2195688,0.25726369,0.17622705,0.15011719,0.31259072,,,,,,,,,
1.0599999,0.2058696855833333,0.25980923,0.49158609,0.10778935,0.099344447,0.1096314,0.11975002,0.16435419,0.22042356,0.25811058,0.17638813,0.15002041,0.31322882,,,,,,,,,
1.061,0.20638549775000004,0.26061893,0.49307519,0.10801049,0.099540263,0.10995604,0.12008313,0.16491583,0.22124593,0.25891858,0.17650425,0.14992622,0.31383112,,,,,,,,,
1.062,0.2068846559166667,0.26140681,0.49455515,0.10821803,0.099737041,0.11029521,0.12046045,0.16546199,0.2220391,0.25968784,0.17651126,0.14984345,0.31439954,,,,,,,,,
1.063,0.20736874141666664,0.2621761,0.4960224,0.10840802,0.099928387,0.11062803,0.12088385,0.1659947,0.22280359,0.2604259,0.17643729,0.14977844,0.31493819,,,,,,,,,
1.064,0.20784738500000002,0.26293296,0.4974758,0.10857797,0.1001074,0.11093444,0.12135047,0.16651963,0.2235385,0.26114738,0.17639653,0.14973392,0.31545362,,,,,,,,,
1.0650001,0.2083225108333333,0.26368532,0.49891523,0.10872678,0.10026715,0.11119828,0.12185377,0.16704465,0.22424293,0.26187193,0.17640173,0.14970878,0.31595358,,,,,,,,,
1.066,0.20878923250000003,0.26444224,0.50034148,0.10885488,0.10040168,0.11141004,0.12238528,0.16757859,0.22491828,0.26262125,0.17637208,0.14969854,0.31644645,,,,,,,,,
1.067,0.20925331583333331,0.26521257,0.50175649,0.10896419,0.10050712,0.11156799,0.12293629,0.16812946,0.22557034,0.26341584,0.17634295,0.1496966,0.31693995,,,,,,,,,
1.068,0.20972562083333335,0.26600266,0.50316203,0.10905785,0.10058267,0.11167778,0.12349858,0.16870242,0.22620954,0.26427072,0.17640746,0.14969598,0.31743976,,,,,,,,,
1.069,0.21020632916666662,0.26681566,0.50456095,0.10914002,0.10063145,0.11175116,0.12406559,0.16929916,0.22685128,0.26519364,0.17652756,0.14969084,0.31794864,,,,,,,,,
1.0700001,0.21069051833333333,0.26765013,0.50595623,0.10921533,0.1006605,0.1118036,0.12463212,0.16991684,0.22751364,0.26618308,0.17661126,0.14967778,0.31846571,,,,,,,,,
1.071,0.2111810416666667,0.26850039,0.5073514,0.10928826,0.10068042,0.11185184,0.12519436,0.17054893,0.22821482,0.26722917,0.17666999,0.14965624,0.31898668,,,,,,,,,
1.072,0.2116806758333333,0.26935777,0.50875109,0.1093625,0.10070403,0.11191164,0.12574953,0.17118652,0.22897002,0.26831636,0.17672551,0.14962819,0.31950495,,,,,,,,,
1.073,0.21218653333333334,0.27021167,0.51015985,0.10944024,0.1007447,0.11199597,0.12629513,0.17181949,0.22978778,0.2694253,0.17674844,0.14959726,0.32001257,,,,,,,,,
1.074,0.21269564,0.27105221,0.51158267,0.10952187,0.10081449,0.11211412,0.12682909,0.17243905,0.23066851,0.27053717,0.17671859,0.14956748,0.32050243,,,,,,,,,
1.075,0.2132072191666667,0.27187148,0.51302367,0.10960579,0.10092246,0.11227128,0.12734936,0.17303877,0.2316034,0.27163517,0.17665358,0.14954227,0.3209694,,,,,,,,,
1.076,0.213732155,0.27266484,0.5144859,0.10968889,0.10107344,0.11246901,0.1278545,0.17361586,0.23257586,0.27270615,0.17671591,0.14952362,0.32141188,,,,,,,,,
1.077,0.21426422083333332,0.27343211,0.51597118,0.10976726,0.10126776,0.11270609,0.12834418,0.1741716,0.23356491,0.27374101,0.17686018,0.14951201,0.32183236,,,,,,,,,
1.0779999,0.21479216666666667,0.27417636,0.51747888,0.1098372,0.10150125,0.11297937,0.12881942,0.17471045,0.23454797,0.27473307,0.17697853,0.14950672,0.32223678,,,,,,,,,
1.079,0.21531441583333333,0.27490395,0.51900691,0.10989638,0.10176647,0.11328499,0.12928304,0.17523929,0.23550572,0.27567786,0.17706791,0.14950643,0.32263404,,,,,,,,,
1.08,0.215827985,0.27562261,0.52055103,0.10994469,0.10205378,0.11361898,0.12973925,0.17576554,0.23642407,0.27657163,0.17710042,0.14950992,0.3230339,,,,,,,,,
1.081,0.21633390250000004,0.27634028,0.52210563,0.10998494,0.10235287,0.11397786,0.1301931,0.17629576,0.23729613,0.27741185,0.17708655,0.14951645,0.32344541,,,,,,,,,
1.082,0.21683370583333336,0.27706444,0.52366513,0.11002284,0.10265424,0.11435885,0.13064967,0.17683455,0.23812217,0.2781983,0.1770332,0.14952601,0.32387507,,,,,,,,,
1.0829999,0.2173309691666667,0.27780041,0.52522355,0.11006653,0.10294998,0.11475933,0.13111269,0.17738351,0.23890735,0.27893379,0.17697015,0.14953917,0.32432517,,,,,,,,,
1.084,0.21783192333333334,0.27855185,0.52677655,0.11012551,0.10323454,0.11517665,0.13158405,0.17794171,0.23966014,0.27962592,0.17695597,0.14955661,0.32479358,,,,,,,,,
1.085,0.21833941833333337,0.27931991,0.52832049,0.11020928,0.10350466,0.11560716,0.13206299,0.17850596,0.24038903,0.28028691,0.17701437,0.14957887,0.32527339,,,,,,,,,
1.086,0.21884927083333336,0.28010392,0.52985346,0.11032574,0.1037591,0.1160458,0.13254642,0.17907234,0.24110095,0.28093275,0.17709029,0.14960599,0.32575449,,,,,,,,,
1.087,0.2193555125,0.28090197,0.53137553,0.11047991,0.10399818,0.11648594,0.13302983,0.17963779,0.2418005,0.28158146,0.17711248,0.1496374,0.32622516,,,,,,,,,
1.0880001,0.21985871416666666,0.2817111,0.53288746,0.11067291,0.10422292,0.11691931,0.13350803,0.18020104,0.2424894,0.28224969,0.17709653,0.14967199,0.32667419,,,,,,,,,
1.089,0.22035881500000007,0.28252801,0.53439081,0.11090163,0.10443454,0.11733695,0.13397658,0.18076359,0.24316756,0.28294989,0.1770549,0.14970826,0.32709306,,,,,,,,,
1.09,0.22085384333333333,0.28334993,0.53588825,0.11115929,0.10463416,0.11773061,0.13443294,0.18132992,0.24383456,0.28368852,0.17697583,0.14974442,0.32747769,,,,,,,,,
1.091,0.2213435708333333,0.28417426,0.53738207,0.1114363,0.10482252,0.11809403,0.13487671,0.1819063,0.2444901,0.2844643,0.17686859,0.14977846,0.32782921,,,,,,,,,
1.092,0.22182628749999997,0.28499964,0.53887564,0.11172204,0.10500045,0.11842487,0.13531001,0.18249987,0.24513562,0.28526974,0.17671528,0.14980811,0.32815418,,,,,,,,,
1.0930001,0.22231370749999999,0.28582528,0.54037213,0.11200619,0.10516909,0.11872558,0.13573667,0.18311663,0.24577411,0.28609258,0.17665212,0.14983076,0.32846335,,,,,,,,,
1.094,0.22280735666666665,0.28665102,0.54187536,0.11228026,0.10533042,0.11900377,0.13616152,0.18376006,0.24641019,0.28691879,0.17668325,0.14984345,0.32877019,,,,,,,,,
1.095,0.22329993833333336,0.28747746,0.54338998,0.11253852,0.10548778,0.1192717,0.13658959,0.18443057,0.24705009,0.28773618,0.17669536,0.14984307,0.32908896,,,,,,,,,
1.096,0.22378992,0.28830475,0.54492009,0.11277797,0.10564581,0.11954415,0.13702488,0.18512484,0.24770044,0.28853598,0.17664135,0.14982659,0.32943219,,,,,,,,,
1.097,0.22427882666666668,0.2891328,0.54647058,0.11299813,0.10581042,0.11983629,0.13747014,0.1858371,0.24836834,0.28931522,0.17650568,0.14979176,0.32980946,,,,,,,,,
1.098,0.22477653999999994,0.28996041,0.54804516,0.11320009,0.10598809,0.12016068,0.13792618,0.18655986,0.24906017,0.29007602,0.17637818,0.14973761,0.33022603,,,,,,,,,
1.099,0.22528790416666666,0.29078513,0.54964638,0.11338574,0.10618494,0.12052497,0.13839197,0.18728545,0.24978107,0.29082474,0.17629677,0.14966497,0.33068272,,,,,,,,,
1.1,0.22580917083333332,0.29160345,0.55127603,0.11355712,0.10640575,0.1209306,0.13886495,0.18800758,0.25053462,0.29157028,0.17620601,0.14957672,0.33117694,,,,,,,,,
1.101,0.22633872500000005,0.29241043,0.55293334,0.11371612,0.10665264,0.12137233,0.13934095,0.18872131,0.25132146,0.29232112,0.17609401,0.14947765,0.33170334,,,,,,,,,
1.102,0.22688101666666668,0.29320103,0.55461681,0.11386469,0.10692436,0.12183954,0.13981502,0.18942393,0.25213939,0.29308388,0.17603354,0.14937387,0.33225614,,,,,,,,,
1.103,0.22743872666666667,0.2939699,0.55632287,0.11400519,0.10721569,0.12231794,0.14028154,0.19011389,0.2529825,0.29386136,0.17609179,0.1492721,0.33282995,,,,,,,,,
1.104,0.22799871833333338,0.29471266,0.55804688,0.11414073,0.10751757,0.12279213,0.14073497,0.19079061,0.25384146,0.29465252,0.17615582,0.14917843,0.33342084,,,,,,,,,
1.105,0.2285527475,0.29542699,0.55978429,0.11427533,0.10781813,0.12324808,0.14117067,0.19145419,0.2547048,0.29545367,0.17617287,0.1490974,0.33402655,,,,,,,,,
1.1059999,0.22909815749999998,0.29611266,0.56152946,0.11441338,0.10810385,0.12367448,0.14158525,0.19210474,0.25555933,0.2962594,0.17615895,0.14903121,0.33464518,,,,,,,,,
1.107,0.22963265,0.29677251,0.56327754,0.11455901,0.10836168,0.12406419,0.14197761,0.19274326,0.25639293,0.29706579,0.17612351,0.14897925,0.33527452,,,,,,,,,
1.108,0.23015291000000004,0.2974121,0.56502366,0.11471502,0.10858092,0.12441394,0.14234899,0.19337143,0.25719586,0.2978718,0.17605314,0.14893813,0.33590993,,,,,,,,,
1.109,0.23065855500000002,0.29803953,0.56676346,0.11488199,0.10875504,0.12472419,0.14270321,0.19399242,0.25796291,0.29868081,0.17595327,0.14890221,0.33654362,,,,,,,,,
1.11,0.23116162833333334,0.2986649,0.56849378,0.11505803,0.1088831,0.12499849,0.14304629,0.19461113,0.25869477,0.29950136,0.17595838,0.14886437,0.33716494,,,,,,,,,
1.1109999,0.23165949583333334,0.29929885,0.57021177,0.11523873,0.10897002,0.12524252,0.14338538,0.1952334,0.2593978,0.30034515,0.17601231,0.14881721,0.33776081,,,,,,,,,
1.112,0.2321486191666667,0.29995173,0.57191628,0.11541831,0.10902628,0.12546377,0.14372784,0.19586581,0.26008403,0.30122554,0.17603144,0.14875408,0.33831832,,,,,,,,,
1.113,0.23263622249999996,0.30063215,0.57360685,0.11559075,0.1090665,0.12567092,0.14407979,0.19651392,0.2607685,0.30215377,0.17605449,0.14867017,0.33882686,,,,,,,,,
1.114,0.23312339666666662,0.30134588,0.57528412,0.11575139,0.10910749,0.12587342,0.14444518,0.19718134,0.26146716,0.30313623,0.17604467,0.14856319,0.33928069,,,,,,,,,
1.115,0.2336152958333333,0.30209568,0.57695061,0.11589818,0.10916588,0.12608096,0.1448254,0.19786888,0.26219398,0.30417231,0.17601715,0.14843376,0.33968076,,,,,,,,,
1.1160001,0.23411551499999997,0.30288035,0.57860911,0.11603235,0.10925581,0.12630254,0.14521922,0.19857362,0.2629579,0.30525258,0.17598265,0.14828524,0.34003481,,,,,,,,,
1.117,0.23462440083333327,0.30369526,0.58026314,0.11615832,0.10938699,0.12654553,0.14562362,0.19928931,0.26376086,0.30635956,0.17593037,0.14812332,0.34035653,,,,,,,,,
1.118,0.23514033833333334,0.30453327,0.58191723,0.11628301,0.10956372,0.12681484,0.14603513,0.20000735,0.26459751,0.30747002,0.17584319,0.14795518,0.34066361,,,,,,,,,
1.119,0.23566744833333333,0.30538493,0.58357543,0.11641437,0.1097846,0.12711202,0.14645095,0.20071748,0.26545492,0.30855718,0.17579421,0.14778863,0.34097466,,,,,,,,,
1.12,0.23620861166666662,0.30624035,0.58524233,0.11655992,0.11004342,0.12743533,0.14687049,0.20140982,0.26631564,0.30959541,0.17585285,0.14763112,0.34130666,,,,,,,,,
1.1210001,0.23675175916666666,0.30708951,0.58692217,0.11672518,0.11033063,0.12778001,0.14729582,0.20207569,0.26716012,0.31056294,0.17591785,0.14748907,0.34167212,,,,,,,,,
1.122,0.23728486083333333,0.30792356,0.58861899,0.11691255,0.11063532,0.1281393,0.14773184,0.20270899,0.26797068,0.31144527,0.17588691,0.14736722,0.3420777,,,,,,,,,
1.123,0.2378079958333333,0.30873585,0.59033781,0.11712097,0.11094723,0.12850603,0.14818592,0.20330706,0.26873514,0.31223714,0.17579095,0.14726825,0.3425236,,,,,,,,,
1.124,0.2383280316666667,0.30952165,0.59208304,0.11734592,0.11125787,0.12887368,0.14866622,0.20387048,0.26944861,0.31294209,0.17573076,0.14719273,0.34300333,,,,,,,,,
1.125,0.23884892916666667,0.31027919,0.59386009,0.11758055,0.11156139,0.12923776,0.14918061,0.2044034,0.27011487,0.31357223,0.17575262,0.14713918,0.34350526,,,,,,,,,
1.126,0.23936180416666664,0.31100893,0.59567386,0.11781677,0.111854,0.1295961,0.14973463,0.20491251,0.27074468,0.31414515,0.17573744,0.14710428,0.3440133,,,,,,,,,
1.127,0.2398681933333333,0.31171349,0.59752887,0.11804686,0.11213315,0.12994884,0.15033033,0.20540635,0.27135369,0.31468138,0.17568293,0.14708336,0.34450907,,,,,,,,,
1.128,0.24037623166666666,0.31239751,0.59942919,0.11826501,0.11239637,0.13029782,0.15096566,0.20589446,0.27195904,0.31520143,0.17566368,0.14707078,0.34497383,,,,,,,,,
1.1289999,0.24088853916666667,0.3130663,0.60137635,0.11846808,0.11264013,0.13064548,0.15163381,0.20638573,0.27257547,0.31572267,0.17569739,0.14706068,0.34539038,,,,,,,,,
1.13,0.24140089333333334,0.31372583,0.60337061,0.11865634,0.11285985,0.1309941,0.15232451,0.20688777,0.27321327,0.31625837,0.17572689,0.14704762,0.34574556,,,,,,,,,
1.131,0.24190254749999998,0.31438142,0.60540861,0.11883299,0.11305024,0.13134484,0.15302473,0.20740542,0.27387628,0.31681669,0.1756299,0.14702728,0.34603217,,,,,,,,,
1.132,0.24240127749999998,0.31503752,0.60748386,0.11900353,0.11320689,0.13169767,0.15372056,0.20794028,0.27456254,0.31740165,0.17551318,0.14699712,0.34625053,,,,,,,,,
1.133,0.24289916666666667,0.31569725,0.60958761,0.11917459,0.11332791,0.13205154,0.15439925,0.20849061,0.27526569,0.31801477,0.1754144,0.1469567,0.34640968,,,,,,,,,
1.1339999,0.2433943075,0.31636199,0.61170775,0.11935258,0.11341531,0.13240466,0.15504999,0.20905136,0.27597666,0.31865656,0.1753206,0.14690773,0.3465265,,,,,,,,,
1.135,0.24388752249999998,0.31703201,0.61383104,0.11954265,0.11347584,0.13275535,0.15566564,0.20961554,0.27668637,0.31932852,0.17523921,0.1468537,0.3466244,,,,,,,,,
1.136,0.24438007916666668,0.31770638,0.61594296,0.11974785,0.11352043,0.13310248,0.15624221,0.21017532,0.27738652,0.3200337,0.1751738,0.14679916,0.34673014,,,,,,,,,
1.137,0.24487385916666668,0.31838363,0.61802948,0.11996885,0.11356273,0.13344574,0.1567789,0.2107238,0.27807078,0.32077664,0.17512718,0.14674872,0.34686986,,,,,,,,,
1.138,0.24536973083333333,0.31906265,0.62007916,0.12020417,0.11361673,0.13378598,0.15727736,0.21125698,0.27873471,0.32156259,0.17508513,0.14670604,0.34706527,,,,,,,,,
1.1390001,0.24586901666666663,0.31974244,0.62208277,0.1204505,0.11369425,0.13412462,0.15774035,0.21177435,0.27937496,0.32239506,0.17504576,0.14667299,0.34733015,,,,,,,,,
1.14,0.2463692416666667,0.3204225,0.6240353,0.1207034,0.11380273,0.13446335,0.15817107,0.21227968,0.27998859,0.32327375,0.17497322,0.14664917,0.34766814,,,,,,,,,
1.141,0.24687234833333335,0.3211028,0.62593722,0.12095801,0.11394417,0.13480365,0.15857288,0.21278062,0.28057328,0.32419303,0.17489776,0.14663196,0.3480728,,,,,,,,,
1.142,0.2473782,0.32178289,0.62779289,0.1212094,0.11411496,0.13514604,0.15894893,0.21328703,0.28112695,0.32513991,0.17484377,0.14661698,0.34852865,,,,,,,,,
1.143,0.2478799866666667,0.32246199,0.62961233,0.12145317,0.11430727,0.13549004,0.15930285,0.21380953,0.28164899,0.32609528,0.17476481,0.14659894,0.34901464,,,,,,,,,
1.1440001,0.24837853166666668,0.32313815,0.63140833,0.12168551,0.1145108,0.13583389,0.15963908,0.21435705,0.28214088,0.32703474,0.17471418,0.14657256,0.34950721,,,,,,,,,
1.145,0.24887155166666666,0.32380822,0.633196,0.12190349,0.11471523,0.13617484,0.15996341,0.21493508,0.28260726,0.32793221,0.17470516,0.14653346,0.34998426,,,,,,,,,
1.146,0.24935536999999997,0.3244687,0.63499171,0.12210518,0.11491236,0.13650978,0.16028343,0.21554461,0.28305641,0.32876432,0.17472105,0.14647879,0.3504281,,,,,,,,,
1.147,0.24982845416666663,0.32511535,0.63680953,0.12228961,0.11509758,0.13683558,0.16060783,0.21618134,0.28349981,0.32951403,0.17475641,0.14640746,0.35082692,,,,,,,,,
1.148,0.25028733,0.3257449,0.6386615,0.12245689,0.1152707,0.13715011,0.16094609,0.21683674,0.28395146,0.33017468,0.17475924,0.14632019,0.35117546,,,,,,,,,
1.149,0.25073575,0.32635486,0.64055502,0.12260798,0.11543572,0.13745257,0.16130701,0.21749902,0.28442606,0.33075127,0.1747459,0.1462193,0.35147429,,,,,,,,,
1.15,0.2511755500000001,0.32694441,0.64249241,0.12274458,0.11559997,0.13774386,0.16169746,0.21815519,0.28493717,0.33125994,0.17469481,0.14610839,0.35172841,,,,,,,,,
1.151,0.251613645,0.32751444,0.64447206,0.12286872,0.11577279,0.13802689,0.16212119,0.21879354,0.2854954,0.33172524,0.17463562,0.14599203,0.35194582,,,,,,,,,
1.152,0.25205696583333337,0.32806683,0.64648724,0.12298235,0.11596378,0.13830599,0.16257747,0.21940488,0.28610641,0.33217505,0.17460266,0.14587551,0.35213542,,,,,,,,,
1.153,0.25250812083333335,0.32860428,0.64852905,0.12308703,0.11618135,0.13858674,0.16306099,0.21998447,0.28677016,0.33263522,0.1745875,0.14576453,0.35230613,,,,,,,,,
1.154,0.25296933250000003,0.32912931,0.65058607,0.12318365,0.1164313,0.1388751,0.16356179,0.22053196,0.28748029,0.33312443,0.17459783,0.14566481,0.35246545,,,,,,,,,
1.155,0.25343770083333333,0.32964373,0.65264654,0.12327243,0.11671592,0.13917677,0.16406618,0.22105102,0.28822452,0.33365068,0.17460403,0.14558151,0.35261908,,,,,,,,,
1.156,0.25390727333333335,0.33014888,0.65470016,0.12335325,0.11703376,0.13949662,0.1645586,0.22154842,0.28898633,0.33421084,0.17456129,0.14551853,0.3527706,,,,,,,,,
1.1569999,0.2543763608333333,0.33064499,0.65673697,0.12342603,0.11737952,0.13983785,0.1650231,0.22203173,0.28974596,0.33479181,0.17449914,0.14547783,0.3529214,,,,,,,,,
1.158,0.25483984499999995,0.33113235,0.6587503,0.12349125,0.11774489,0.14020176,0.16544586,0.22250801,0.29048347,0.33537477,0.17441548,0.14545885,0.35307115,,,,,,,,,
1.159,0.25529355583333335,0.33161107,0.66073501,0.12355042,0.11811929,0.14058723,0.16581659,0.22298217,0.29118025,0.33593976,0.17432411,0.14545824,0.35321853,,,,,,,,,
1.16,0.25573321916666664,0.33208185,0.66268873,0.12360623,0.11849121,0.1409905,0.16613004,0.22345625,0.29182145,0.33647048,0.17422991,0.14547008,0.3533619,,,,,,,,,
1.161,0.2561590633333333,0.33254626,0.66461247,0.12366253,0.11884954,0.14140551,0.16638672,0.22392979,0.29239783,0.3369582,0.17417228,0.14548673,0.3535009,,,,,,,,,
1.1619999,0.2565674966666666,0.33300617,0.66650903,0.1237239,0.11918452,0.14182363,0.16659246,0.22440018,0.29290625,0.33740276,0.17412418,0.14549981,0.35363707,,,,,,,,,
1.163,0.2569564808333334,0.33346388,0.66838467,0.12379505,0.11948901,0.1422348,0.16675773,0.22486408,0.29335055,0.33781251,0.17404877,0.14550155,0.35377517,,,,,,,,,
1.164,0.2573323083333333,0.33392131,0.67024732,0.12388019,0.11975884,0.14262794,0.16689616,0.22531813,0.2937403,0.33820155,0.17398672,0.14548595,0.35392329,,,,,,,,,
1.165,0.25769839333333333,0.33437964,0.67210615,0.12398243,0.11999304,0.14299239,0.167023,0.22575958,0.29408997,0.33858624,0.17392613,0.1454494,0.35409275,,,,,,,,,
1.166,0.2580577958333334,0.33483914,0.67397159,0.12410343,0.1201937,0.14331938,0.16715349,0.22618647,0.29441699,0.33898136,0.17384017,0.14539091,0.35429692,,,,,,,,,
1.1670001,0.25841301333333333,0.33529899,0.67585284,0.12424316,0.12036512,0.1436031,0.16730139,0.22659677,0.29473922,0.33939657,0.17369765,0.14531185,0.3545495,,,,,,,,,
1.168,0.258773465,0.33575758,0.67775702,0.12439992,0.12051294,0.14384186,0.16747798,0.226988,0.29507273,0.33983427,0.17356178,0.14521523,0.35486227,,,,,,,,,
1.169,0.25914682166666664,0.33621323,0.67968947,0.12457052,0.12064308,0.14403854,0.16769148,0.22735704,0.29542983,0.34028935,0.17349127,0.14510508,0.35524297,,,,,,,,,
1.17,0.25952917333333336,0.3366642,0.68165129,0.12475023,0.12076064,0.14420009,0.1679467,0.2277001,0.2958172,0.34075004,0.17343061,0.14498597,0.35569301,,,,,,,,,
1.171,0.25992048916666666,0.33710974,0.68364167,0.12493325,0.12086926,0.14433661,0.16824527,0.22801411,0.29623556,0.34120077,0.17338997,0.1448628,0.35620686,,,,,,,,,
1.1720001,0.26031661666666667,0.33754995,0.68565667,0.12511276,0.12097063,0.14445958,0.16858594,0.22829795,0.29667956,0.34162551,0.17334862,0.14474088,0.35677135,,,,,,,,,
